QUEST_LV_0500_20190419_000001	Я бы предпочел, чтобы это сделал кто-то другой, если это абсолютно необходимо.{nl}Почему это всегда должен быть я?	누군가는 해야 할 일이면 다른 사람이 했으면 좋겠어요.{nl}왜 저한태 이런 걸 시키는 걸까요.				케도라 상단원 이네타
QUEST_LV_0500_20210115_000769	Победите монстров в лесу Иссавотти и заберите душу Саугумаса.	이사우고티 숲의 몬스터 처치 후 소거마스의 영혼 회수			
QUEST_LV_0500_20210115_000770	Победите монстров на обычных полях леса Киртимас и получите 50 продуктов.	키르티마스 숲의 일반 필드에서 몬스터를 처치하고 부산물 50 획득			
QUEST_LV_0500_20210115_000771	Победите монстров в лесу Киртимас и заберите фрагменты.	키르티마스 숲의 몬스터 처치 후 파편 회수			
QUEST_LV_0500_20210115_000772	Победите 60000 монстров в области 13-го эпизода.	Episode13 지역에서 몬스터 60000마리 처치			
QUEST_LV_0500_20210115_000773	Пройти легендарный рейд 50 раз	레전드 레이드 50회 클리어			
QUEST_LV_0500_20210115_000774	Пройдите этап 3 режима испытания или выше 250 раз.{nl}Автоподбор может продолжаться в области 3.	챌린지 모드 3단 이상으로 250회 클리어{nl}자동 매칭은 제 3구역에서 진행할 수 있습니다.			
QUEST_LV_0500_20210115_000775	Обратиться за помощью к Инесе Хамондейл, Владыке Орши.	오르샤 영주 이네사 해먼데일에게 도움을 요청해 봅시다			
QUEST_LV_0500_20210115_000776	Обратиться за помощью к Инесе Хамондейл	이네사 해먼데일에게 도움을 요청해보세요			
QUEST_LV_0500_20210115_000777	Получите предметы от Инесы Хамондейл	이네사 해먼데일이 지원해주는 물품을 받으세요			
QUEST_LV_0500_20210115_000778	Найти склад Миртинас	머티니스 저장소 찾기			
QUEST_LV_0500_20210115_000779	Переместитесь в лес Иссаути и найдите место, где спасен Миртинас.	이사우고티 숲으로 이동하여 머티니스가 저장된 곳을 찾아봅시다			
QUEST_LV_0500_20210115_000780	Вернитесь из Хранилища	저장소에서 물러나기			
QUEST_LV_0500_20210115_000781	Нашел место, где кажется хранилище, но нужно отступить, потому что врагов слишком много	저장소로 보이는 곳을 찾았지만 적들이 너무 많으니 물러나야 합니다			
QUEST_LV_0500_20210115_000782	Найдите подходящее место, чтобы заманить демонов	마족들을 유인하기 적합한 장소 찾기			
QUEST_LV_0500_20210115_000783	Найдите подходящее место, чтобы заманить демонов в соответствии с планом Богини Лады	라다 여신의 계획대로 마족들을 유인하기 적합한 장소를 찾아보세요			
QUEST_LV_0500_20210115_000784	Найдите подходящее место, чтобы заманить демонов	마족들을 유인하기 적합한 장소 조사하기			
QUEST_LV_0500_20210115_000785	Найдите подходящее место, чтобы заманить демонов силы Раганы и Байги.	라가나와 바이가 세력의 마족을 유인하기에 적합한 장소를 찾아보세요			
QUEST_LV_0500_20210115_000786	Проверить место последнего расследования	마지막 조사 장소 확인하기			
QUEST_LV_0500_20210115_000787	Проверить, подходит ли последнее место	마지막 장소가 적합한지 확인하세요			
QUEST_LV_0500_20210115_000788	Поговорите с Богиней Ладой и приступайте к следующему плану	라다 여신과 대화하여 다음 계획을 진행하세요			
QUEST_LV_0500_20210115_000789	Дайте ложную информацию силам Раганы	라가나 세력에게 거짓 정보 전달			
QUEST_LV_0500_20210115_000790	Предоставьте ложную информацию демону, который кажется подчиненным Раганы, и обманите Рагану	라가나의 직속 부하로 보이는 마족에게 거짓 정보를 전달하여 라가나를 속이세요			
QUEST_LV_0500_20210115_000791	Предоставил ложную информацию посланнику Раганы	라가나의 전령에게 거짓 정보를 전달하였습니다			
QUEST_LV_0500_20210115_000792	Поговорите с посланником Байги	바이가의 전령과 대화			
QUEST_LV_0500_20210115_000793	Дать ложную информацию демону, который кажется подчиненным Байги	바이가의 직속 부하로 보이는 마족에게 거짓 정보를 전달하세요			
QUEST_LV_0500_20210115_000794	Предоставить ложную информацию отряду Байги	바이가의 세력에게 거짓 정보 전달			
QUEST_LV_0500_20210115_000795	Сообщил посланнику Байги ложную информацию	바이가의 전령에게 거짓 정보를 전달하였습니다.			
QUEST_LV_0500_20210115_000796	Сообщите Богине Ладе, что вы безопасно передали ложную информацию	라다 여신에게 거짓 정보를 무사히 넘겼음을 알리세요			
QUEST_LV_0500_20210115_000797	Подойдите к складу Миртинас	머티니스 저장소 근처로 가기			
QUEST_LV_0500_20210115_000798	Проверить, не обмануты ли демоны ложной информацией	마족들이 거짓 정보에 속았는지 확인해봅시다			
QUEST_LV_0500_20210115_000799	Осмотрите склад Миртинас.	머티니스 저장소 살펴보기			
QUEST_LV_0500_20210115_000800	Кажется, проникли благополучно.{nl}Посмотрите вокруг и посмотрите, где находится спасенная Миртинас	무사히 침투한 것 같습니다.{nl}저장된 머티니스가 어디에 있는지 살펴봅시다			
QUEST_LV_0500_20210115_000801	Победите оставшихся демонов-стражников	남아있는 마족 경비병 처치하기			
QUEST_LV_0500_20210115_000802	Осмотрите Хранилище Миртинас и найдите подходящее место для установки бомбы.	머티니스 저장소를 살펴보고 폭탄을 설치하기 적당한 곳을 찾으세요			
QUEST_LV_0500_20210115_000803	Установить бомбу в хранилище Миртинас	머티니스 저장소에 폭탄 설치하기			
QUEST_LV_0500_20210115_000804	Установите бомбу в кучу заминированных Миртинас	그동안 채굴한 머티니스가 쌓인 곳에 폭탄을 설치하세요			
QUEST_LV_0500_20210115_000805	Установите остальные бомбы	폭탄을 마저 설치하기			
QUEST_LV_0500_20210115_000806	Установите остальные бомбы	폭탄을 마저 설치합시다			
QUEST_LV_0500_20210115_000807	Победите Палача Саугумаса, прервав установку бомб	폭탄 설치를 방해하는 소거마스 집행자 처치하기			
QUEST_LV_0500_20210115_000808	Побег с места	자리 벗어나기			
QUEST_LV_0500_20210115_000809	Держитесь подальше, чтобы не попасть под воздействие взрыва	폭발의 영향에서 벗어나기 위해 멀리 떨어지세요			
QUEST_LV_0500_20210115_000810	Активировать бомбу	폭탄 작동시키기			
QUEST_LV_0500_20210115_000811	Думаю, это достаточно безопасно. Давайте взорвем бомбу с помощью свитка дистанционного управления.	이 정도면 안전한 것 같으니 폭탄을 원격 조작 스크롤로 폭파시킵시다			
QUEST_LV_0500_20210115_000812	Похоже, что бомба хорошо взорвалась	폭탄이 무사히 터진 것 같습니다			
QUEST_LV_0500_20210115_000813	Осмотрите Миртинас	머티니스 살펴보기			
QUEST_LV_0500_20210115_000814	Проверить, полностью ли уничтожила миртина бомба	폭탄이 머티니스를 완벽하게 제거하였는지 살펴봅시다			
QUEST_LV_0500_20210115_000815	Убегайте от атаки Бехолдера	주시자의 공격으로부터 도망치기			
QUEST_LV_0500_20210115_000816	Убегайте от атаки разъяренного Бехолдера	분노한 주시자의 공격으로부터 도망치세요			
QUEST_LV_0500_20210115_000817	Поговори с тем, кто тебя ждет	기다리고 있는 존재와 대화			
QUEST_LV_0500_20210115_000818	Кажется, кто-то ждет на месте	도망친 곳에 누군가가 기다리고 있는 것 같습니다			
QUEST_LV_0500_20210115_000819	Поговорите с Раганой	라가나와 대화			
QUEST_LV_0500_20210115_000820	Поговорите с Раганой	라가나와 대화하세요			
QUEST_LV_0500_20210115_000821	Беги от Бехолдера	주시자에게서 도망치기			
QUEST_LV_0500_20210115_000822	Убегайте от атаки Бехолдера	주시자의 공격으로부터 도망치세요			
QUEST_LV_0500_20210115_000823	Проверьте, что ждет вас	기다리고 있는 존재 확인			
QUEST_LV_0500_20210115_000824	Похоже, кто-то ждет	누군가가 기다리고 있는 것 같습니다			
QUEST_LV_0500_20210115_000825	Поговорить с байгой	바이가와 대화			
QUEST_LV_0500_20210115_000826	Байга ждет тебя	바이가가 당신을 기다리고 있습니다			
QUEST_LV_0500_20210115_000827	Сообщите богине Ладе	라다 여신에게 보고			
QUEST_LV_0500_20210115_000828	Сообщите о том, что вы встретили Бога Демонов Баубаса.	마신 바우바스와 만난 사실을 라다 여신에게 보고합시다			
QUEST_LV_0500_20210115_000829	Объясните Богине Ладе, что случилось	라다 여신에게 겪었던 일을 설명하세요			
QUEST_LV_0500_20210115_000830	Расскажите о ситуации Инесе Хамондейл, лорду Орши.	오르샤 영주 이네사 해먼데일에게 상황을 전달하세요			
QUEST_LV_0500_20210115_000831	Вернуться к богине Ладе	라다 여신에게 돌아갑시다.			
QUEST_LV_0500_20210115_000832	Спросите Богиню Ладу о планах на будущее	라다 여신에게 앞으로의 여정에 대해 물어보세요			
QUEST_LV_0500_20210115_000833	Вернуться к богине Ладе	라다 여신에게 돌아가세요			
QUEST_LV_0500_20210115_000834	Познакомьтесь с руководителем реконструкции Орши	왕국 재건단 오르샤 담당인과 만나기			
QUEST_LV_0500_20210115_000835	Теперь, когда Medzio Diena привела к опустошению королевства и остального мира в результате катастрофы, во всем мире есть люди, которые снова движутся с надеждой.{nl}Kingdom Reconstruction была создана группой людей, которые это сделали не полагались на исчезновение Богини, но хотели, чтобы королевство снова поднялось само по себе.{nl}Члены организации Kingdom Reconstruction уже разбросаны по всему миру и посвятили себя восстановлению королевства.{nl}Поговорите с ответственным лицом. Реконструкция Оршанского царства	신수의 날로 왕국을 비롯한 세계가 재앙의 피해로 무너진 지금, 세계 곳곳에는 다시 희망을 갖고 움직이는 사람들이 있습니다{nl}왕국 재건단은 사라진 여신들에 의지 하지 않고, 인간 스스로의 힘으로 다시 왕국이 부흥하기를 바라는 사람들이 모여 만들어졌습니다{nl}이미 세계 곳곳에는 왕국 재건단의 단원들이 흩어져 왕국 재건에 헌신하고 있습니다.{nl}그들의 이야기를 들어보기 위해 오르샤의 왕국 재건단 담당인과 만나세요			
QUEST_LV_0500_20210518_000836	Похоже, что Богиня Лада специально сбросила благословение{nl}Используя благословение, найдите источник магии на ферме Морку.	라다 여신이 일부러 축복을 흘려둔 것 같다{nl}축복을 이용해 모르꼬스 농장에서 마력의 근원지를 찾아보자				
QUEST_LV_0500_20210809_000837	Оршанская аварийно-восстановительная бригада	오르샤 피해복구반 단원				
QUEST_LV_0500_20210809_000838	Я слышал, что Revelator находится в Орше, но я не ожидал{nl}получить такую помощь.{nl}В последний раз, когда я был здесь, было всего несколько кепасов.	계시자님이 오르샤에 계신다는 이야기는 들었습니다만{nl}이렇게 저희를 도와주실 줄은 몰랐군요.{nl}마지막으로 이곳에 왔을 땐, 고작 케파 몇 마리가 전부였건만..				
QUEST_LV_0500_20210809_000839	Многие люди собираются со всего Юга, чтобы помочь Восстановлению Королевства...{nl}но я не думаю, что кто-то сможет безопасно попасть в город, если по всему лесу кишат монстры.	남부 각지에서 왕국 재건단을 돕기 위해 모이고 있습니다만..{nl}숲 사이 샛길조차 이렇게 괴물들이 들끓어서야 누구 하나 무사히 도시로 진입하기 힘들 것 같군요.				
QUEST_LV_0500_20210809_000840	Не могли бы вы помочь нам, если можете?	여유가되신다면 저희를 좀 도와주실 수 있겠습니까?				
QUEST_LV_0500_20210809_000841	Боже мой, вы - САМЫЙ Носитель!{nl}Я слышал от участников, но для меня большая честь встретиться с вами лично.	이럴 수가, 계시자님이셨군요!{nl}단원들에게 이야기는 익히 들었습니다만 실제로 뵙게 되어 영광입니다.				
QUEST_LV_0500_20210809_000842	{nl}Наверное, мне сегодня повезло.{nl}Никогда не думал, что увижу героя Царства и Откровителя в один день!{nl}Возможно, вам удастся встретиться с Паджаутой , слишком.	{nl}오늘은 제게 운이 따르나 봅니다.{nl}이렇게 왕국의 영웅과 계시자를 한날한시에 뵙게 될 줄이야!{nl}계시자님도 어쩌면 파야우타님과 만날 수도 있겠군요.				
QUEST_LV_0500_20210809_000843	Хотел бы я познакомить вас с Пайаутой, {nl}но, к сожалению, рано утром Паджаута пересек шоссе Адата.{nl}И видите...	계시자님께도 파야우타님을 소개시켜드리면 좋겠지만,{nl}안타깝게도 이른 아침에 파야우타님은 아다타 가도 너머로 수색을 나가셨습니다.{nl}그리고 말입니다...				
QUEST_LV_0500_20210809_000844	Вскоре после ухода Пахауты мы обнаружили демонов, собравшихся в районе временного лагеря поселенцев.{nl}Я полагаю, что они планируют занять близлежащую территорию, и я боюсь, что Пахаута наткнется на них, когда вернется.{nl} Так вот, почему бы тебе не позаботиться о них во временном лагере поселенцев?	파야우타님이 출발하시고 얼마 후에 임시 이주민 캠프 지역에 마족들이 집결하는 걸 발견 했습니다.{nl}아마도 이 주변을 장악할 생각인 것 같은데, 파야우타님이 돌아오실 때 맞닥뜨릴까 걱정이군요.{nl}그래서 말인데, 계시자님이 임시 이주민 캠프에서 녀석들을 처리해주시는 게 어떻겠습니까?				
QUEST_LV_0500_20210809_000845	Я слышал, что ситуация плохая, но все еще хуже, чем я думал.{nl}Я слышал, что вы отлично справляетесь здесь и там. Говорят, что даже Богини следят только за тобой.	상황이 안 좋다는 건 들었지만, 예상보다 훨씬 안 좋아.{nl}듣기론 아주 대단한 일을 하며 돌아다니고 있던데, 여신들도 너만 바라본다고 하더구나.{nl}아주 대단해.				
QUEST_LV_0500_20210809_000846	Откровение... Откровение, Откровение...{nl}Все Куполы, которых я встретил на пути сюда, восхваляли тебя.{nl}В следующий раз, когда ты встретишь богинь, ты расскажешь им обо мне?	계시자.. 계시자.. 계시자..{nl}이곳에 오며 만난 큐폴들도 모두 널 칭송하고 있더구나.{nl}다음에 여신들을 만나면 내 이야기도 좀 해주겠어?				
QUEST_LV_0500_20210809_000847	Что есть человек, который потерял все из-за тебя.	당신들 때문에 모든 걸 잃어버린 인간이 있다고.				
QUEST_LV_0500_20210809_000848	Думаешь, я слишком сварлив?{nl}Когда ты всего лишь помог богиням спасти мир.	내가 너무 투덜거린 걸까?{nl}너는 그저 여신들을 도와 세상을 구한 것 뿐인데 말이야.				
QUEST_LV_0500_20210809_000849	Что ж, хватит тарабарщины на сегодня, и пойдем дальше.{nl}Ты идешь со мной, верно?	잡담은 여기까지 하고 다시 떠나야겠어.{nl}너도 물론 함께 가겠지?				
QUEST_LV_0500_20210809_000850	Сначала мы должны отправиться к развилке Амзина.{nl}Нам нужно остановить демонов оттуда, чтобы беженцы из Леса соединенных мостов смогли благополучно добраться до Орши.	우선 암지나 갈림길로 향해야 해.{nl}거기서 마족들을 처리해야 덧댄다리 숲에서 도망쳐 온 피난민들이 오르샤까지 무사히 갈 수 있어.				
QUEST_LV_0500_20210809_000851	Скажи мне, когда будешь готов.	출발할 준비가 되면 말해줘.				
QUEST_LV_0500_20210809_000852	Вы когда-нибудь встречали куполе по имени Велад?	혹시 블라드라는 큐폴을 만난 적 있어?				
QUEST_LV_0500_20210809_000853	Ничего.	아무것도 아니야.				
QUEST_LV_0500_20210809_000854	Вы по-прежнему в порядке.{nl}Ну что, пойдем дальше?	실력이 여전하구나.{nl}그럼 다음 지역으로 가볼까?				
QUEST_LV_0500_20210809_000855	 Следующая остановка — район Малкос-Феллед.{nl}Там проходит Реконструкция королевства, созываемая из Клайпеды в Оршу.{nl}Они находятся рядом с торговцем, который путешествует на дальние расстояния, поэтому им будет трудно иметь дело с демоны в этой области.	다음은 말코스 벌목지야.{nl}클라페다령에서 오르샤로 소집된 왕국 재건단들이 말코스 벌목지를 지나서 오고 있어.{nl}먼거리를 이동하는 상단 정도의 집단이어서 이 지역의 마족들을 제대로 상대하기 힘들 거야.				
QUEST_LV_0500_20210809_000856	Пойдем, когда ты будешь готов.	준비되면 출발하자.				
QUEST_LV_0500_20210809_000857	Я наткнулся на множество Куполов в районе Мемориал и Пригород, когда обыскивал столицу..{nl}и большинство из них смотрели на меня свысока, за исключением нескольких.	수도 근처를 수색할 때 기념구 지역과 외곽지역에서 큐폴들을 꽤 많이 마주쳤는데..{nl}몇 녀석 빼곤 날 무시했어.				
QUEST_LV_0500_20210809_000858	Даже если я спасу им жизнь, человек все равно останется человеком?	목숨을 살려줘도 인간은 어차피 인간이란 걸까?				
QUEST_LV_0500_20210809_000859	Я думал, что ты уже здесь.{nl}Я волновался за камнем о том, что произойдет, если ты не придешь.{nl}Паяута, кажется, тоже чувствует себя хорошо.	지금쯤이면 오실 거라 생각했습니다.{nl}뒤쪽 바위에서 안 오면 어쩌나 걱정하고 있었습니다.{nl}파야우타님도 무사해 보이는 군요.				
QUEST_LV_0500_20210809_000860	Давайте вместе отправимся в Лес соединенных мостов.{nl}Я пойду и осмотрюсь.	그럼 덧댄다리 숲으로 함께 가시죠.{nl}저는 먼저 가서 주변을 살피고 있겠습니다.				
QUEST_LV_0500_20210809_000861	Теперь участники из Клайпеды смогут безопасно добраться до Орши.{nl}Но нам также нужна помощь с людьми, направляющимися в Оршу с других направлений.{nl}Давайте вернемся к Оршанской группе по восстановлению повреждений.	이제 클라페다에서 오는 단원들이 안전하게 오르샤까지 갈 수 있을 거야.{nl}하지만 다른 방향에서 오르샤로 향하는 사람들도 도와야 해.{nl}오르샤 피해복구반 단원에게 돌아가자.				
QUEST_LV_0500_20210809_000862	Спасибо, что пришли сразу.	이렇게 바로 와주셔서 감사합니다.				
QUEST_LV_0500_20210809_000863	Я только что разговаривал с посланником Господа.{nl}В Орше так много беженцев, что им нужно создать для них временное жилище.{nl}Однако Господь попросил помощи у Kingdom Construction, потому что нет припасов.	방금전 영주님의 전령과 이야기를 나눴습니다.{nl}오르샤에 피난민들이 너무 많아져서 그들을 쉬게 할 임시 거주지를 만들어야한다고 하는군요.{nl}하지만 물자가 없어서 왕국 재건단원들에게 도움을 요청하고 있다고 하십니다.				
QUEST_LV_0500_20210809_000864	Это сложно.{nl}Проблема в том, что город переполнен, а пострадавшим беженцам негде отдохнуть.	난감하군요.{nl}도시가 포화되는 것도 문제지만 고생한 피난민들이 쉴 곳이 없다니..				
QUEST_LV_0500_20210809_000865	Revelator, есть ли хороший способ?	계시자님, 뭔가 좋은 방법이 없을까요?				
QUEST_LV_0500_20210809_000866	Не смотри на меня так.{nl}Я не богиня Вайвора, это не выходит из кармана.	그런 눈으로 보지 말아줘.{nl}난 바이보라 여신이 아니야, 그런 걸 주머니에서 꺼내줄 수 없다고.				
QUEST_LV_0500_20210809_000867	Подожди, у меня есть идея.	잠깐, 내게 좋은 생각이 있어.				
QUEST_LV_0500_20210809_000868	Вы видели, что держат демоны?{nl}Почему бы нам не «одолжить» их после небольшого «поговора» с ними?	이곳의 마족들이 손에 쥐고 있는 물건들 봤어?{nl}녀석들을 손봐주고 그걸 좀 빌려 가는 게 어떨까?				
QUEST_LV_0500_20210809_000869	 {nl}Если владелец ушел, нам даже не нужно будет его возвращать, не беда.{nl}Вы не думаете, что это хорошая идея?	{nl}어차피 주인은 없어졌으니 돌려줄 필요도 없고 뒤탈은 없을 거 같은데 말이지.{nl}좋은 생각 같지 않아?				
QUEST_LV_0500_20210809_000870	У экстраординарных людей экстраординарные мысли!{nl}Я оставлю это на вас и направлю сюда Посланников.	역시 비범한 분들은 생각도 비범하군요!{nl}저는 여러분만 믿고 여기서 전령들을 안내하고 있겠습니다.				
QUEST_LV_0500_20210809_000871	Ну тогда давайте собирать по одному.{nl}Я подержу материалы, а вы идите и разбирайтесь.	좋아 그럼 하나하나 모아볼까?{nl}일단 자재들은 내가 들고 있을 태니 네가 처리하는 게 좋겠어.				
QUEST_LV_0500_20210809_000872	Во-первых, тебе лучше взять лопату у Дарбасского перевозчика, верно?{nl}	우선 다르바스 캐리어에게 삽을 빌려오는 게 좋겠지?{nl}				
QUEST_LV_0500_20210809_000873	Хорошо, это удовлетворит Господа.{nl}У кого мы будем брать взаймы от...	좋아, 이 정도면 영주님도 만족할 거야.{nl}다음은 어느녀석껄 빌려볼까..				
QUEST_LV_0500_20210809_000874	Хорошо... этот подойдет.{nl}Почему бы нам не взять кирку у шахтера Дарбаса?	좋아, 저 녀석이 좋겠어.{nl}다르바스 마이너에게 곡괭이를 얻어볼까?				
QUEST_LV_0500_20210809_000875	Нам лучше выбросить несколько.{nl}Они слишком тяжелые.	몇 개는 좀 버리고 가야겠어.{nl}너무 무거우니까.				
QUEST_LV_0500_20210809_000876	Давайте возьмем последнюю вещь.{nl}Мы больше не сможем нести.	마지막으로 하나만 더 구해보자.{nl}더 들고 다니긴 무리니까.				
QUEST_LV_0500_20210809_000877	Я думаю, мы сможем получить то и это от Darbas Loader...	다르바스 로더에게 이것저것 모을 수 있을 거 같은데..				
QUEST_LV_0500_20210809_000878	Вы вернулись!{nl}Что вы принесли?{nl}Несомненно, это будет что-то полезное, так как вы двое работали вместе.{nl}Посмотрим...	돌아오셨군요!{nl}어떤 걸 모아오셨습니까?{nl}분명 두 분이 힘을 합치셨으니 큰 도움이 되는 물건일 겁니다.{nl}어디보자..				
QUEST_LV_0500_20210809_000879	Лопата... ручка сломана.	삽.. 이건 손잡이가 부러졌군요.				
QUEST_LV_0500_20210809_000880	Кирка.. пригодится горнякам при ремонте.	곡괭이.. 이건 복구가 끝나면 광부들에게 유용하겠어요.				
QUEST_LV_0500_20210809_000881	Камень... это... нам лучше его выбросить.	석재.. 이건.. 버리고 가는 게 좋겠군요.				
QUEST_LV_0500_20210809_000882	Спасибо вам обоим за вашу усердную работу от имени участников.{nl}Но это не то, что нам сейчас нужно.	단원을 대신하여 두 분의 노고에 감사드립니다.{nl}하지만 지금 당장 필요한 물건들은 아니군요.				
QUEST_LV_0500_20210809_000883	Пахаута, кажется, ищет что-то еще	파야우타는 뭔가 다른 것을 찾는 것 같다.				
QUEST_LV_0500_20210809_000884	Не нужно слишком беспокоиться.{nl}Вы оба подарите надежду оршанцам, просто оставаясь там.	너무 걱정하실 필요는 없습니다.{nl}두 분께서 오르샤에 있다는 것만으로 많은 주민들에게 희망이 되어줄 겁니다.				
QUEST_LV_0500_20210809_000885	Да, кстати, я встретил посыльного, пока вы отсутствовали за припасами.{nl}Говорят, что в коттедже в окрестном лесу будут скрываться жители, которые не смогут сбежать в Оршу.	아참, 두 분께서 물자를 구하러 가시는 동안 전령과 만났습니다.{nl}주변 숲 속에 오르샤로 도망치지 못하고 오두막에 숨어있는 주민들이 있을 거라고 하는군요.				
QUEST_LV_0500_20210809_000886	{nl}Я подумываю сначала пойти к перекрестку Паупис{nl}Как насчет вас двоих?	{nl}저는 우선 파우피스 나루로 가볼까 합니다만..{nl}두 분께서는 어떻게 하시겠습니까?				
QUEST_LV_0500_20210809_000887	 Этот путь ведет к перекрестку Паупис.{nl}Я буду там первым. Увидимся у входа в Паупис-Кроссинг, когда будете готовы.	이 길로 나아가면 파우피스 나루입니다.{nl}먼저 가 있을 태니 준비되시면 파우피스 나루 초입에서 뵙지요.				
QUEST_LV_0500_20210809_000888	Ах, вы здесь.{nl}Я осмотрелся, прежде чем вы пришли, и демоны процветают.	아, 오셨군요.{nl}오시기 전에 제가 잠시 둘러봤는데 마족들이 너무 많군요.				
QUEST_LV_0500_20210809_000889	 Судя по дыму, по соседству наверняка жили люди.{nl}Интересно, что случилось...	옆 집은 연기가 나는 거로 봐선 얼마 전까지 사람이 있었나 봅니다.{nl}지금은 어떻게 된 건지..				
QUEST_LV_0500_20210809_000890	Если не возражаете, я бы хотел попросить вас двоих провести оставшиеся поиски.{nl}Мне лучше поискать посланника и жителей в более глухих лесах.	두 분이 괜찮으시다면 이곳에서 나머지 수색을 부탁드리고 싶군요.{nl}저는 좀 더 깊은 숲으로 가서 전령과 주민들을 찾아봐야겠습니다.				
QUEST_LV_0500_20210809_000891	Не время быть таким...	이러고 있을 때가 아닌데..				
QUEST_LV_0500_20210809_000892	{nl}Хорошо.{nl}Поехали.	{nl}알겠어.{nl}가자.				
QUEST_LV_0500_20210809_000893	Идите к месту, о котором нам сказал участник.{nl}Я отметил это место на карте.	단원이 알려준 곳으로 우선 가보자.{nl}위치는 내가 지도에 표기해 뒀어.				
QUEST_LV_0500_20210809_000894	Не думаю, что в Паупис-Кроссинг есть что-то еще.{nl}Молодец.	적어도 파우피스 나루에는 확인할 곳이 더 없는 것 같아.{nl}수고했어.				
QUEST_LV_0500_20210809_000895	Мы расстаемся?{nl}Мне нужно еще кое-что проверить в этом месте.{nl}Ты вернешься в Оршу?	그럼 동행은 여기까지만 할까?{nl}난 좀 더 이곳에서 확인해야 할 게 있어.{nl}넌 오르샤로 돌아갈꺼야?				
QUEST_LV_0500_20210809_000896	Какая трудная ситуация..{nl}Даже уцелевшие деревни в этом районе живут хуже, чем Орша, поэтому мы не можем получить от них помощь.	난감하군요..{nl}이 주변에 살아남은 마을도 오르샤보단 상황이 좋지 못하니 그들의 도움을 받을 수도 없습니다.				
QUEST_LV_0500_20210809_000897	Хорошо, пожалуйста, расскажите о нашем плане члену команды!{nl}Я подожду в стороне.	좋아, 그럼 단원 아저씨에게 우리 계획을 말해줘!{nl}난 옆에서 기다리고 있을게.				
QUEST_LV_0500_20210809_000898	Хм...	음....				
QUEST_LV_0500_20210809_000899	Это пригодится для ремонта городской стены.{nl}Давайте вернемся к группе восстановления.	성벽 보수하는 데 쓸만하겠는데.{nl}이제 복구반 단원에게 돌아가자.				
QUEST_LV_0500_20210809_000900	Пожалуйста, несите только что собранные.{nl}Я понесу остальные.	방금 모은 건 네가 들어줘.{nl}나머지는 내가 가지고 갈게.				
QUEST_LV_0500_20210809_000901	Согласны?{nl}То, что вы двое здесь, очень обнадеживает.{nl}Встретимся перед перекрестком Паупис.	그래 주시겠습니까?{nl}두 분이 계셔서 정말 든든하군요.{nl}그럼 파우피스 나루 앞에서 뵙겠습니다.				
QUEST_LV_0500_20210809_000902	Как надежно!{nl}Я скажу вам, где могут скрываться люди.	역시 믿음직스럽군요!{nl}제가 사람들이 숨어있을 만한 곳을 알려드리겠습니다.				
QUEST_LV_0500_20210809_000903	Что ж,{nl}я доверюсь вам двоим и поеду.	그럼 잘 부탁드립니다.{nl}두 분만 믿고 저는 먼저 가보겠습니다.				
QUEST_LV_0500_20210809_000904	Давайте закончим эту работу, не мешкая.	꾸물거리지 말고 어서 일을 끝내자.				
QUEST_LV_0500_20210809_000905	Верно..{nl}Тогда давайте еще немного поищем здесь.	그래..{nl}그럼 좀 더 이 근처를 수색해볼까.				
QUEST_LV_0500_20210809_000906	Каким-то образом, я думаю, я смогу найти то, что искал.	뭔가 내가 찾는 걸 발견할 수 있을 거 같아.				
QUEST_LV_0500_20210809_000907	Вы там, {nl} вы слышали о Sacellum Святого?	자네,{nl}성자의 기도소에 대해 들어본 적이 있는가?				
QUEST_LV_0500_20210809_000908	Это священное место, где всю свою жизнь молился легендарный мудрец Сильвестро Мавен.	전설적인 인물이셨던 대현자 실베스트로 메이번께서 살아생전 늘 기도를 올리시던 신성한 장소이지.				
QUEST_LV_0500_20210809_000909	Никто точно не знает, где он находится.{nl}Пока Sage Maven не пожелает этого, Sacellum никому не покажет себя.{nl}Это никогда не менялось даже после того, как Sage Maven скончался.	그곳이 정확히 어디에 있는지는 모르네.{nl}메이번께서 스스로 바라지 않는 한 그 누구에게도 기도소의 모습은 보이지 않거든.{nl}메이번께서 이 세상을 떠난 지 오랜 지금까지도 마찬가지라네.				
QUEST_LV_0500_20210809_000910	Тем не менее, у меня есть причина рассказать вам об этом.{nl}Вильнюс, мастер-арбалетчик, и его семья находились в лесу Связанных мостов недалеко от Орши в Medzio Diena.{nl}Говорили, что их преследуют. могущественным демоном, семья Вильнюса и демон попали в таинственный взрыв и исчезли.	그러나, 자네에게 이런 이야기를 하는 이유가 있네.{nl}신수의 날 당시 아발리스터 마스터인 빌리우스와 그 가족들이 오르샤 근방의 덧댄다리 숲에 있었네.{nl}그 당시 강력한 마족에게 쫓기다가 그의 가족들과 마족이 함께 의문의 폭발에 휩 싸이고는 감쪽같이 사라졌다고 하지.				
QUEST_LV_0500_20210809_000911	Говорят, что Святилище Святого было построено после того места, где был посвящен сам Мейвен.{nl}Это место – Зал Чести, который сейчас называется Аббатством Мейвен.	성자의 기도소는 메이번께서 서품을 받았던 장소를 본따 만들었다고 전해지네.{nl}바로 그 장소가 지금은 메이번 대수도원으로 불리는 곳의 영광의 홀이라네.				
