QUEST_LV_0300_20151001_000298	Мне все равно, кто она. Это не имеет значения, пока она возвращает мой объект.{nl}Меня не волнует, действительно ли эта женщина его дочь или нет.	솔직히 이녀석이 누구건 내 물건만 가져다 주면 상관없어!{nl}그 딸이라는 여자가 진짠지 가짠지도 내 알바 아니고 말이야.				파드너 에리카스
QUEST_LV_0300_20151001_000299	Я больше не торгую.{nl}Почему я должен испытывать такой стыд?	이제 거래같은 건 안 하겠어.{nl}내가 왜 이런 수모를 당해야하지?				파드너 에리카스
QUEST_LV_0300_20151001_000300	Я хочу увидеть Жустину…	유스티나가 보고 싶네..				가일류스 르귄
QUEST_LV_0300_20151001_000301	Когда я имею дело с Pardoners, мне кажется, что я старею на сто лет.	파드너들을 상대하고 있으면 100살은 더 먹는 기분이에요.				스콰이어 윌리야
QUEST_LV_0300_20151001_000302	Если я смогу вернуть то, что принадлежит мне, я не вернусь сюда.{nl}Его дочь - успешная женщина, так что она может позаботиться об этом.{nl}Тебе лучше не связываться с этими парнями.	내 것만 돌려받으면 여긴 다신 안 오겠어.{nl}딸이 출세 했으니 알아서 하겠지!{nl}너도 이런 녀석들과 얽히지 않는 게 좋을거야.				파드너 에리카스
QUEST_LV_0300_20151001_000303	Месафасла Помощник командира Гомен	메사파슬라 부대장 고먼				
QUEST_LV_0300_20151001_000304	Это военно-стратегический пункт, а также опасный район.{nl}Вы должны быть осторожны.	이 곳은 군사 요충지면서 동시에 위험지역이기도 하지.{nl}아무쪼록 조심하는 것이 좋을 거요.				메사파슬라 부대장 고먼
QUEST_LV_0300_20151001_000305	Трудно поддерживать армию после того, как припасы перестали поступать из низов.{nl}Проблема в том, что там условия более тяжелые.	산 아래로부터 보급이 끊긴 후로는 부대를 유지하는 것조차 힘들다오.{nl}문제는 아래쪽 상황은 더 안좋을 것 같단 말이지.				메사파슬라 부대장 고먼
QUEST_LV_0300_20151001_000306	Нам лучше побыстрее выполнить свой долг…{nl}Нам просто нужно немного подождать…{nl}	어서 임무를 수행해야 하는데..{nl}조금만 더 버텨 볼까..{nl}				고원병사 힉스
QUEST_LV_0300_20151001_000307	Не знаю, как вернуться в армию.	부대 복귀를 어떻게 해야할지 막막하군요.				고원병사 힉스
QUEST_LV_0300_20151001_000308	Солдат Баскез	고원병사 바스케즈				
QUEST_LV_0300_20151001_000309	Это будет наш конец, если мы будем спать здесь.{nl}Нам лучше немного сдвинуть наш отряд.	이 곳에서는 잠들면 끝이지.{nl}조금씩이라도 계속 몸을 움직여야 해.				고원병사 바스케즈
QUEST_LV_0300_20151001_000310	Мы собираемся замерзнуть насмерть вместо того, чтобы умереть от голода.{nl}Есть ли варианты получше?	배고픈 것보다도 얼어 죽겠어.{nl}뭐 좋은 방법이 없으려나.				고원병사 바스케즈
QUEST_LV_0300_20151001_000311	Большое вам спасибо за то, что спас меня в прошлый раз.{nl}Я хочу помочь вам, но я привязан к армии…	일전에 구해주신 것은 정말로 감사드립니다.{nl}뭐든지 도와드리고 싶지만 부대에 묶인 몸이라...				고원병사 힉스
QUEST_LV_0300_20151001_000312	Здесь слишком холодно.{nl}Вы можете ясно видеть, что я не могу даже пошевелить шеей.	여기는 추워도 너무 춥습니다.{nl}지금 제가 고개도 못 돌리는 게 보이시죠?				고원병사 힉스
QUEST_LV_0300_20151001_000313	Военный курьер Роше	연락병 로체스				
QUEST_LV_0300_20151001_000314	У меня есть важный долг, но эти ребята меня беспокоят.	중요한 임무를 수행해야 하는데 저 녀석들이 방해를 하는군요.				연락병 로체스
QUEST_LV_0300_20151001_000315	Месафасла страдает из-за монстров, хотя это место также сурово.	메사파슬라도 몬스터들로 고생 중이겠지만 이 곳도 만만치 않습니다.				연락병 로체스
QUEST_LV_0300_20151001_000316	Благодаря тебе я смог вернуться в армию. Благодарю.	덕분에 부대에 돌아올 수 있었습니다. 감사합니다.				연락병 로체스
QUEST_LV_0300_20151001_000317	Я не знаю, почему я вызвался стать военным курьером.{nl}Мои задачи становятся все сложнее с тех пор, как монстры сошли с ума.	제가 왜 연락병을 자처했는지 모르겠습니다.{nl}몬스터들이 극성이라 갈 수록 일이 힘들어지는군요.				연락병 로체스
QUEST_LV_0300_20151001_000318	Офицер снабжения Ронда	보급병 론다				
QUEST_LV_0300_20151001_000319	Припасы на исходе, но у нас все еще много людей.{nl}Вы знаете, мне на самом деле хотелось бы, чтобы они все сбежали.	보급물자는 바닥을 보이는데 아직도 식구는 많습니다.{nl}차라리 죄다 도망이나 쳐버렸으면 좋겠어요.				보급병 론다
QUEST_LV_0300_20151001_000320	Мы получаем припасы от охоты на монстров поблизости… Но этого недостаточно…	임기응변으로 주변 몬스터들을 사냥해 물자를 조달하고는 있지만... 많이 부족합니다.				보급병 론다
QUEST_LV_0300_20151001_000321	На маршруте снабжения Скайки растет картофель.{nl}Нетрудно собрать его…{nl}	스카이카 보급로 쪽에 고원 감자가 자라고 있어요.{nl}캐는 거야 일도 아닙니다만..{nl}				보급병 론다
QUEST_LV_0300_20151001_000322	Я единственный дежурный по снабжению, поэтому у меня нет времени собирать картошку.{nl}Если вы случайно посетите это место, я был бы признателен, если бы вы принесли мне картошки.	보급병은 저 혼자라서 감자를 캘 시간도 허락하질 않는군요.{nl}그 쪽으로 가실 일이 있다면 감자를 조금만 부탁드립니다.				보급병 론다
QUEST_LV_0300_20151001_000323	Мне неловко спросить тебя об этом…{nl}Мне очень жаль, но у меня нет другого выбора.	처음 뵌 분께 이런 부탁을 드리는 건 정말 죄송하지만.. {nl}상황이 이러니 어쩔 수 없네요.				보급병 론다
QUEST_LV_0300_20151001_000324	У меня не будет сил бороться, просто есть мясо.{nl}Все знают, что важно есть разнообразную пищу.	고기만 먹어선 제대로 싸울 힘이 나지 않습니다.{nl}골고루 먹는 게 중요하지요.				보급병 론다
QUEST_LV_0300_20151001_000325	Поскольку здесь холоднее, чем в других местах, важно употреблять питательную пищу.{nl}Мне, как офицеру снабжения, приходиться нелегко.	여긴 다른 곳보다 춥기 때문에 배는 먹어야 버틸 수 있습니다.{nl}보급병인 제 입장에선 정말 머리가 지끈거리지요.				보급병 론다
QUEST_LV_0300_20151001_000326	Посторонний лучше спустится в горы.{nl}Вы либо замерзнете насмерть, либо умрете от голода.	외부인은 어서 산 아래로 내려가는 것이 좋을 거요.{nl}여기 있어봤자 얼어죽거나, 굶어죽기 십상일테니.				스토가스 분대장 아데스
QUEST_LV_0300_20151001_000327	Хотя королевство стало известным, мы все еще солдаты.{nl}Это военная зона. Пожалуйста, оставьте вас не официальным лицом.	왕국이 유명무실해졌어도 우린 아직 군인이오.{nl}여긴 군사지역이고. 관계자가 아니라면 떠나 주시오.				스토가스 분대장 아데스
QUEST_LV_0300_20151001_000328	Я слышал, что это место использовалось как мастерская.{nl}Мы легко можем найти старые материалы, но проблема в нехватке еды.	이 곳은 먼 옛날에 노역장으로 쓰인 적이 있다더군요.{nl}그래서인지 낡은 자재 같은 것은 손쉽게 구할 수 있습니다만 문제는 먹을 것이군요.				스토가스 분대장 아데스
QUEST_LV_0300_20151001_000329	Я волнуюсь, потому что число моих людей, которые убегают, увеличивается.{nl}Наших припасов хватит на дольше, но я беспокоюсь, что я могу остаться единственным.	도망치는 부하놈들이 갈 수록 늘어서 걱정입니다.{nl}그만큼 비축물자는 절약되겠지만 이러다가는 나 혼자 남는 건 아닌지 모르겠군요.				스토가스 분대장 아데스
QUEST_LV_0300_20151001_000330	Раненые в палатке	텐트 속의 부상자				
QUEST_LV_0300_20151001_000331	Ррр… Мастер…{nl}Боль слишком сильна для меня…	으윽... 스승님...{nl}너무 괴로워요...				텐트 속의 부상자
QUEST_LV_0300_20151001_000332	Мама… Я скучаю по тебе… Ургг…	엄마... 보고싶어요... 으으으...				텐트 속의 부상자
QUEST_LV_0300_20151001_000333	Маг Гораций	마법사 호라스				
QUEST_LV_0300_20151001_000334	Спасибо, что спасли меня.{nl}Но, если мы не будем действовать сейчас, мы не сможем продержаться дольше.	덕분에 살았습니다.{nl}하지만 그런 극단적인 선택이라도 하지 않는다면 저나 이분들은 오래 버틸 수 없을 겁니다.				마법사 호라스
QUEST_LV_0300_20151001_000335	Я все еще подмастерье, поэтому мало что могу сделать.{nl}Мне пришлось бы использовать свои знания, полученные в результате чтения книг.	아직 견습인 몸이라 할 수 있는게 많지 않네요.{nl}그간 독서로 얻은 잡지식이라도 활용해봐야죠.				마법사 호라스
QUEST_LV_0300_20151001_000336	Солдат Мотимер	고원병사 모티머				
QUEST_LV_0300_20151001_000337	Если бы он не контролировал склад мастерской,{nl}мы бы не пострадали так сильно.	그 녀석이 노역 관리소의 창고만 틀어쥐지 않았어도 덜 고생했을 겁니다.				고원병사 모티머
QUEST_LV_0300_20151001_000338	Они страдают, как мы, из-за монстров внизу?	산 아래쪽도 우리처럼 몬스터로 고생하고 있을까요?				고원병사 모티머
QUEST_LV_0300_20151001_000339	Куда делась богиня Земина…	제미나 여신께선 어디에 계실까..				보코르 유타
QUEST_LV_0300_20151001_000340	Мы зашли так далеко, поэтому не должно ошибаться.	여기까지 왔는데 설마 틀린 건 아니겠지.				보코르 유타
QUEST_LV_0300_20151001_000341	Как избежать окаменевшего холода	석화서리를 피해				
QUEST_LV_0300_20151001_000342	Спросите, что будет, если мы поможем	무엇을 도우면 되는지 물어 본다	QUEST_UNUSED_20150729_000323	I'll inspect them.	점검해 보겠다고 한다	
QUEST_LV_0300_20151001_000343	Спасибо, что спас меня, но я уйду сейчас	구해준 건 감사하지만 이만 떠나겠다고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000344	Ищи другой путь	너무 머니 다른 방법을 찾자고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000345	Я не могу тебе помочь	도울 여력이 없다고 한다				
QUEST_LV_0300_20151001_000346	Я останусь здесь ненадолго	잠시 여기에 머물다 가겠다고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000347	Я пойду починю детектор окаменения	석화 탐지기를 수리하고 오겠다고 한다	QUEST_LV_0100_20150317_003369	Don't worry	걱정 말라고 한다	
QUEST_LV_0300_20151001_000348	Мне нужно время, чтобы подготовиться больше	잠시 준비가 더 필요하다고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000349	Детектор начинает активироваться!	석화 탐지기가 작동하기 시작합니다!				
QUEST_LV_0300_20151001_000350	Детали плохо закреплены.{nl}Мы должны достать какие-то стразы у монстров поблизости	부품이 잘 고정되지 않습니다{nl}주변의 몬스터로부터 끈 같은 것을 구해야 할 것 같습니다	QUEST_LV_0300_20150908_000191	The parts aren't well secured.{nl}You need some kind of strap!	부품이 잘 고정되지 않습니다{nl}끈 같은 것이 필요할 것 같습니다!	
QUEST_LV_0300_20151001_000351	Необходимо что-то, что скрепит части вместе	부품을 고정할만한 것이 필요합니다	QUEST_LV_0300_20150908_000192	You should obtain some straps.	끈을 구해와야 합니다	
QUEST_LV_0300_20151001_000352	Попросите ее направить духов	영혼의 인도를 부탁한다고 한다	QUEST_LV_0300_20150717_000026	Now you can relax	이제 안심해도 된다고 한다	
QUEST_LV_0300_20151001_000353	Слушай внимательно	이야기를 다시 듣는다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000354	Глядя на барьерный камень	결계석을 살펴 보는 중	QUEST_LV_0300_20150908_000193	Looking at the device	장치를 살펴 보는 중	
QUEST_LV_0300_20151001_000355	Вам кажется, что ваш дух втягивается в барьерный камень!{nl}Мы должны найти того, кто сможет это быстро исправить!	결계석으로 영혼이 빨려 들어가는 느낌입니다!{nl}이걸 해결해 줄 누군가를 빨리 찾아야 합니다!				
QUEST_LV_0300_20151001_000356	Я не могу помочь демонам	마족을 도울 수는 없다고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000357	я вернусь	어쩔 수 없으니 돌아가겠다고 한다	QUEST_LV_0100_20150317_002378	Alright	알겠다고 한다	
QUEST_LV_0300_20151001_000358	Я подумаю над этим некоторое время	잠시 생각 좀 해 보겠다고 한다	QUEST_LV_0100_20150317_002379	Отмена	종료	
QUEST_LV_0300_20151001_000359	Я пойду за святой водой	성수를 얻어 오겠다고 한다	QUEST_LV_0300_20150717_000034	Go to the Cleric Master	클레릭 마스터에게 가 본다고 한다	
QUEST_LV_0300_20151001_000360	Я не могу с этим сотрудничать	이제 협조할 수 없다고 한다	QUEST_LV_0300_20150717_000035	Now You Are Unable to Work Together	이제 협조할 수 없다	
QUEST_LV_0300_20151001_000361	Для смерти (1)	죽음을 위하여(1)				
QUEST_LV_0300_20151001_000362	Я уничтожу интегратор	영혼 집약기를 파괴하겠다고 한다				
QUEST_LV_0300_20151001_000363	Я перестану помогать	그만 돕겠다고 한다				
QUEST_LV_0300_20151001_000364	Об интеграторе	영혼 집약기에 대해	QUEST_LV_0300_20150729_000151	Relationship between the Spirit Integration Device and Svitrigaila	영혼 집약기와 쉬트리가일라의 관계	
QUEST_LV_0300_20151001_000365	Вы слышите движение монстров!{nl}Уничтожьте барьерные камни, уклоняясь от атак монстров!	인기척을 느낀 몬스터들이 몰려옵니다!{nl}몬스터의 공격을 피해 결계석을 파괴하세요!	QUEST_LV_0300_20150908_000196	Avoid the monsters' attacks and destroy the terminal!	몬스터의 공격을 피해 단말기를 파괴하세요!	
QUEST_LV_0300_20151001_000366	Для смерти (2)	죽음을 위하여(2)				
QUEST_LV_0300_20151001_000367	Я пойду собираю взрывчатку	폭약을 모아 오겠다고 한다	QUEST_LV_0100_20150317_002378	Alright	알겠다고 한다	
QUEST_LV_0300_20151001_000368	Поджигая взрывчатку	폭약에 불 붙이는 중	QUEST_LV_0300_20150908_000197	Placing the ignition for the explosive powder	폭약가루를 놓고 점화하는 중	
QUEST_LV_0300_20151001_000369	Барьерный камень был разрушен сильным взрывом!	강력한 폭발로 결계석이 파괴되었습니다!	QUEST_LV_0300_20150908_000198	The terminal has exploded and disappeared!	단말기가 폭발하면서 사라졌습니다!	
QUEST_LV_0300_20151001_000370	Для смерти (3)	죽음을 위하여(3)				
QUEST_LV_0300_20151001_000371	Ставим шар на место	오브를 놓는 중	QUEST_LV_0300_20150908_000199	Placing the Orb	오브를 설치 하는 중	
QUEST_LV_0300_20151001_000372	Скажи прощай	작별 인사를 건넨다	QUEST_LV_0300_20150717_000048	Greetings	인사한다	
QUEST_LV_0300_20151001_000373	Помогите	도와준다.				
QUEST_LV_0300_20151001_000374	Посмотрите на детектор окаменения у входа в Прибрежную крепость.	연안요새 입구의 석화 탐지기를 살펴 보세요.	QUEST_UNUSED_20150717_000283	Have a look at the Petrification Detector at the entrance to the Coastal Fortress.	연안 요새 입구의 석화 탐지기를 살펴 보세요.	
QUEST_LV_0300_20151001_000375	Побег из окаменевшего холода	석화서리로부터 탈출				
QUEST_LV_0300_20151001_000376	Окаменелый мороз обрушивается на вас, когда вы пытаетесь проверить детектор.{nl}Доберитесь до безопасного места, чтобы избежать окаменелости!	탐지기를 살펴보려 하자 공교롭게도 석화서리가 불어오는 것 같습니다. 석화서리를 피해 안전한 곳으로 달리세요!				
QUEST_LV_0300_20151001_000377	Благодаря Куполе Мейле тебе удалось благополучно сбежать от Окаменевшего Мороза.{nl}Поговорите с Куполе Мейле.	큐폴 메일레 덕분에 석화서리로부터 무사히 피신할 수 있었습니다. 큐폴 메일레와 대화해 보세요.	QUEST_LV_0300_20150717_000052	Talk to the Kupole whom you saved from the Petrifying Frost.	석화서리로부터 구해 준 큐폴과 대화해 보세요.	
QUEST_LV_0300_20151001_000378	Чтобы Куполе Мейле смог безопасно увести духов от Окаменевшего Мороза,{nl}проверьте все детекторы, которые вы еще не использовали в этом регионе.	큐폴 메일레가 석화서리로부터 안전하게 영혼들을 인도할 수 있도록 이 지역에 아직 가보지 않은 곳의 탐지기를 모두 점검하세요.	QUEST_LV_0300_20150717_000054	Check the detectors in areas you haven't been to yet to help Kupole Meile guide the souls safely from the Petrifying Frost.	큐폴 메일레가 석화서리로부터 안전하게 영혼들을 인도할 수 있도록 이 지역의, 아직 가보지 않은 곳의 탐지기를 모두 점검 하세요.	
QUEST_LV_0300_20151001_000379	Обсудить обстоятельства с Куполе Мейле	큐폴 메일레에게 상황 전달	QUEST_LV_0300_20150717_000055	Return to Kupole Meile	큐폴 메일레에게 돌아가기	
QUEST_LV_0300_20151001_000380	Вы проверили все четыре детектора, кроме детектора у входа.{nl}А теперь возвращайся к Куполе Мейле и расскажи ей об обстоятельствах.	입구 쪽에 있던 탐지기를 제외한 4개의 탐지기를 모두 확인했습니다. 이제 큐폴 메일레에게 돌아가서 상황을 전해 주세요.	QUEST_LV_0300_20150717_000056	You checked all 4 detectors except the one at the entrance. Now return to Kupole Meile.	입구 쪽에 있던 탐지기를 제외한 4개의 탐지기를 모두 조사했습니다. 이제 큐폴 메일레에게 돌아가서 상황을 전해 주세요.	
QUEST_LV_0300_20151001_000381	Похоже, Куполе Мейле сможет безопасно вести духов после ремонта детектора.{nl}Поговорите с Куполе Мейле еще раз.	고장난 탐지기를 고쳐야 큐폴 메일레가 안전하게 영혼을 인도할 수 있을 것 같습니다. 큐폴 메일레와 다시 대화해 보세요.	QUEST_LV_0300_20150717_000057	You have something to say about reactivating the malfunctioning detector. Talk to Kupole Meile again.	고장난 탐지기를 다시 작동 시키기 위해 전할 말이 있습니다. 큐폴 메일레와 다시 대화하세요.	
QUEST_LV_0300_20151001_000382	Знакомьтесь, солдат Ретия	왕국군 레티아 찾아가기				
QUEST_LV_0300_20151001_000383	Куполе Мейле сказал вам, что солдаты королевства узнают больше всего, поскольку они устанавливают детекторы{nl}. Встретьтесь с Ретей на площади Веркти.	큐폴 메일레는 왕국군이 석화 탐지기를 설치했으니 그들이 제일 잘 알 것이라고 합니다. 베르크티 광장의 왕국군 장교 레티아를 찾아가 보세요.				
QUEST_LV_0300_20151001_000384	Похоже, Ретия знает, что детектор в Прибрежной крепости уже сломан.{nl}Поговорите с Retia о детекторе, который не активируется.	왕국군 레티에는 연안요새의 석화 탐지기가 이미 고장나 있다는 것을 알고 있는 것 같습니다. 작동하지 않는 석화탐지기에 대해 왕국군 레티아와 대화를 더 나눠보세요.	QUEST_LV_0300_20150717_000060	Talk some more with Royal Army Guard Retia about the malfunctioning detector at the Coastal Fortress.	연안요새의 작동하지 않는 석화탐지기에 대해 왕국군 레티아와 대화를 더 나눠보세요.	
QUEST_LV_0300_20151001_000385	Ищите подкрепление в прибрежной крепости.	연안요새의 지원 병력 행방 수색	QUEST_LV_0300_20150803_000181	Collect the corpses of the guards	병사들의 시신 수습하기	
QUEST_LV_0300_20151001_000386	Погоня за добровольцами, отправленными в Прибрежную крепость.{nl}Если выживших нет, то мы должны хотя бы собрать их памятные вещи.{nl}Возможно, их украли монстры, поэтому вам лучше поохотиться на монстров поблизости.	연안요새로 파견 나간 지원병들을 추적하세요. 생존자가 없다면 그들의 유품이라도 수습해야 합니다. 몬스터가 약탈할 가능성도 있으니 근처의 몬스터를 사냥해 보는 것도 좋습니다.	QUEST_LV_0300_20150803_000182	By the words of the Royal Army Guard Retia, let's look for the other guards who had been {nl}dispatched to the Coastal Fortress. If they got into an accident, please collect their keepsakes. {nl}The monsters might have taken them so it would be a good idea to hunt for the monsters{nl}at the Coastal Fortress.	왕국군 레티아의 말에 따라, 연안요새로 파견 나간 병사들을 찾아 봅시다. 혹시라도 그들이 사고를 당했다면 시신의 유품을 수습해 오세요. 몬스터들이 약탈해 갔을 지도 모르니 연안 요새의 몬스터들을 사냥 해 보는 것도 좋습니다.	
QUEST_LV_0300_20151001_000387	Передай их солдату Ретиа	왕국군 레티아에게 전달	QUEST_LV_0300_20150803_000183	Return to Royal Army Guard Retia	왕국군 레티아에게 돌아가기	
QUEST_LV_0300_20151001_000388	К сожалению, выживших нет. Вернитесь в Ретию, так как вы собрали все сувениры.	왕국군 병사들은 안타깝게도 생존자가 없었습니다. 유품을 모두 수습하였으니 레티아에게 돌아가세요.	QUEST_LV_0300_20150803_000184	The guards of the Royal Army have unfortunately died. {nl}You've collected their corpses so go back to Retia.	왕국군 병사들은 안타깝게도 변을 당했습니다. 시신을 모두 수습하였으니 레티아에게 돌아가세요.	
QUEST_LV_0300_20151001_000389	Идите к Ретиа и поговорите о ремонте детектора в Прибрежной крепости.	왕국군 장교 레티아에게 연안요새의 석화 탐지기 수리에 대해 대화해 보세요.	QUEST_LV_0300_20150803_000185	Since you've collected all the corpses of the guards who left to the Coastal Fortress to {nl}fix the detector, it seems that you will be able to obtain some parts of the detector from Retia. {nl}Talk with her.	연안 요새의 탐지기를 수리하러 떠났던 병사들의 시신을 모두 수습해 주었으니, 레티아로부터 탐지기의 부품을 얻을 수 있을 것 같습니다. 그녀와 대화해 보세요.	
QUEST_LV_0300_20151001_000390	Идите к Ретиа и поговорите о ремонте детектора в Прибрежной крепости.	왕국군 장교 레티아에게 연안요새의 석화 탐지기 수리에 대화해 보세요.	QUEST_LV_0300_20150803_000187	Obtain some parts from Retia	왕국군 레티아로부터 부품을 얻어 보세요.	
QUEST_LV_0300_20151001_000391	Вернуться к Куполе Мейле	큐폴 메일레에게 복귀	QUEST_LV_0300_20150717_000055	Return to Kupole Meile	큐폴 메일레에게 돌아가기	
QUEST_LV_0300_20151001_000392	Теперь вы готовы починить детектор. Поговорите с Куполе Мейле.	석화 탐지기를 수리할 준비를 마쳤습니다. 큐폴 메일레와 대화해 보세요.	QUEST_LV_0300_20150717_000065	Before you go to repair the petrification detector, talk to Kupole Meile about the situation at hand.	석화 탐지기를 수리하러 가기 전에, 이런 상황에 대해 큐폴 메일레와 대화 해 봅시다.	
QUEST_LV_0300_20151001_000393	Отремонтировать детектор в доке	선착장의 석화 탐지기 수리				
QUEST_LV_0300_20151001_000394	Помогите Куполе Мейле безопасно направлять духов, отремонтируя детектор на пристани.	큐폴 메일레가 영혼을 안전하게 인도할 수 있도록 작동하지 않았던 선착장의 석화 탐지기를 수리 하세요.	QUEST_LV_0300_20150717_000067	Repair the first petrification detector that wasn't working.	작동하지 않았던 첫 번째 석화 탐지기를 수리 하세요.	
QUEST_LV_0300_20151001_000395	Вы победили всех внезапно появившихся монстров. Теперь вы сможете отремонтировать детектор.	갑자기 몰려든 몬스터를 모두 물리쳤습니다. 이제 안심하고 석화 탐지기를 수리 할 수 있을 것 같습니다.	QUEST_LV_0300_20150717_000068	You have defeated all of the monsters that began to attack when you tried to repair the petrification detector. Now you can go back to repairing the petrification detector in peace.	석화 탐지기를 수리 하려고 하자 달려 든 몬스터들을 모두 물리쳤습니다. 이제 안심하고 석화 탐지기를 수리 할 수 있을 것 같습니다.	
QUEST_LV_0300_20151001_000396	Отремонтируйте металлоискатель на Бастионе Скида	스키다 보루의 석화 탐지기 수리				
QUEST_LV_0300_20151001_000397	Отправляйтесь отремонтировать детектор в бастион Скида, чтобы Куполе Мейле безопасно уводил духов.	큐폴 메일레가 안전하게 영혼을 인도할 수 있도록 스키다 보루의 석화 탐지기를 수리하러 가세요.	QUEST_LV_0300_20150717_000070	Now go repair the third petrification detector.	이제 세 번째 석화 탐지기를 수리하러 가세요.	
QUEST_LV_0300_20151001_000398	Соберите ремни	고정할 끈 수집	QUEST_LV_0300_20150717_000071	Find Fastening String	고정할 끈 구하기	
QUEST_LV_0300_20151001_000399	Чтобы закрепить детектор, вам понадобится какой-то ремень, который будет хорошо удерживать детали на месте. Получите у монстров ремни.	석화 탐지기를 고치려면 부품을 잘 고정 시켜 줄 만한 것이 필요 할 것 같습니다. 몬스터에게 노끈 같은 것을 구해 보세요.	QUEST_LV_0300_20150717_000072	You'll need some string to attach and secure the part to the detector. Try hunting some from monsters.	탐지기의 부품을 달고 잘 고정 시켜 줄 노끈이 필요 할 것 같습니다. 몬스터들로부터 구해 봅시다.	
QUEST_LV_0300_20151001_000400	Приобретены все ремни, которые будут использоваться для удержания деталей. Чтобы помочь Куполе Мейле безопасно направлять дух, отремонтируйте детектор в бастионе Скида.	고정 할 끈을 모두 구했습니다. 이제 큐폴 메일레가 안전하게 영혼을 인도할 수 있도록 스키다 보루의 석화 탐지기를 수리하세요.	QUEST_LV_0300_20150717_000073	You have collected enough string to fasten the part. Now repair the third petrification detector.	고정 할 끈을 모두 구했습니다. 이제 세 번째 석화 탐지기를  수리 하세요.	
QUEST_LV_0300_20151001_000401	Посмотрите на подозрительный барьерный камень	수상한 결계석 살펴 보기	QUEST_LV_0300_20150717_000077	Examine the Mysterious Device	수상한 장치 살펴 보기	
QUEST_LV_0300_20151001_000402	Кажется, меня зовет неизвестный барьерный камень.{nl}Узнаем ли мы больше, если посмотрим на это более внимательно?	알 수 없는 결계석이 자꾸만 나를 부르는 느낌입니다. 살펴 보면 알 수 있지 않을까요?	QUEST_LV_0300_20150717_000078	As you approach the unknown device, you feel strangely drawn to it and can't help but inch closer. What could this device be? Maybe you'd find out if you try touching it?	알 수 없는 장치에 다가가면 무언가에 이끌리듯이 그 앞으로 이동하게 됩니다. 과연 이 장치는 무엇일까요. 만져 보면 알 수 있지 않을까요?	
QUEST_LV_0300_20151001_000403	Ищите того, кто будет вам полезен	도움을 줄 만한 누군가를 찾기				
QUEST_LV_0300_20151001_000404	Ваша выносливость продолжает снижаться, как будто вы теряете дух. Быстро найди того, кто сможет исправить эту ситуацию.	영혼이 빠져 나가고 있는 것인지, 점점 기운이 없어지면서 스태미나가 빠져 나가고 있습니다. 어서 움직여서 이 상황을 풀어 줄 누군가를 찾아 보세요.				
QUEST_LV_0300_20151001_000405	Поговорите с Демоном Свитригайлой	마족 쉬트리가일라와 대화				
QUEST_LV_0300_20151001_000406	Демон Свитригайла бормочет что-то непонятное. Надеюсь, вы как-то слышали его историю.	마족 쉬트리가일라는 선뜻 이해하기 힘든 혼잣말을 하고 있습니다. 아무래도 사연을 들어 보는 것이 좋겠습니다.	QUEST_LV_0300_20150717_000083	It looks like you're going to have to listen to Svitrigaila's story.	아무래도 쉬트리가일라의 사연을 들어봐야 할 것 같습니다.	
QUEST_LV_0300_20151001_000407	Соберите ядовитое растение, растущее в Исследовательском офисе Зиниоса.	지니오스 측량소에 자라는 독초 수집				
QUEST_LV_0300_20151001_000408	Демон Свитригайла сказал вам, что снимет с вас проклятие, если вы поможете ему умереть. Получите ядовитое растение в отделе разведки Зиниос.	마족 쉬트리가일라는 자신이 죽는 것을 도와준다면 저주를 풀어 주겠다고 합니다. 지니오스 측량소에 자라는 독초를 구해 오세요.	QUEST_LV_0300_20150717_000085	Svitrigaila tells you that, as a Revelator, it wouldn't be bad for you to help him commit suicide, and he asks you to gather some poisonous herbs for him.	쉬트리가일라는 계시자로서 자신의 죽음에 도움을 주는 것도 나쁘지 않을 것이라면서 독초를 구해다 달라고 하고 있습니다. 그가 말한 곳으로 가서 독초를 구해 오세요.	
QUEST_LV_0300_20151001_000409	Передайте ядовитое растение демону Свитригайле	마족 쉬트리가일라에게 독초 전달	QUEST_LV_0300_20150717_000086	Give Svitrigaila the Poisonous Herbs	쉬트리가일라에게 독초 갖다 주기	
QUEST_LV_0300_20151001_000410	Похоже, вы получили все, что хотела Ядовитая демоница Свитригайла. Передайте их Свитригайле.	마족 쉬트리가일라가 원하는 독초를 모두 구한 것 같습니다. 이 독초들을 쉬트리가일라에게 전해 주세요.	QUEST_LV_0300_20150717_000087	You have gathered all of the poisonous herbs that Svitrigaila asked you to get. Now return to Svitrigaila and give him the poisonous herbs you've collected.	쉬트리가일라가 말한 독초를 모두 구한 것 같습니다. 이제 돌아가 이 독초들을 쉬트리가일레에게 전해 주세요.	
