QUEST_JOBSTEP_20150317_000811	Если бы я лично не пришел к такому выводу, я бы не поверил такой безумной гипотезе.{nl}Мы обнаружили, что конкретный тип Металла Маны не раскалывается при экстремально низких температурах. Другие, казалось бы, прочные металлы очень уязвимы к экстремальным температурам. Каким бы прочным ни был металл определенного типа, при низких температурах он может расколоться на множество кусков.{nl}	 필자 역시 스스로 연구하여 얻은 결론이 아니었다면, 인정하기 어려운 가정이다.{nl}그 무리한 가정은 바로 특정한 마나 메탈은 매우 낮은 온도로 얼려도 부서지지 않는다는 사실이다. 강철과 같은 금속들은 일반적으로 무척 단단하다고 여겨지지만, 실은 온도에는 무척 약하다. 아무리 강한 금속이라도 강하게 얼린다면 손톱만한 충격에도 금이 가거나 산산조각이 난다.{nl}				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000812	Однако собранные Рукли из Металла Маны не имели такой слабости.{nl}	그러나 루클리스가 채취하여 사용한 마나 메탈은 자연계에서 유일하게 이 같은 사실에 위배되는 성질을 지닌 마나 메탈이었다고 본다.{nl}				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000813	Когда я посетил Крепость Земли, мой вывод оказался верным. Были найдены куски металла маны. Я считаю, что их использовали в бою. Моя гипотеза состоит в том, что небольшого количества Металла Маны достаточно для защиты от обширных магических заклинаний волшебника Королей.{nl}	 대지의 요새와 그밖의 루클리스에 관련된 장소를 방문하여 내린 결론은 루클리스가 이 정체불명의 마나 메탈을 소량으로 자신의 추종자들의 무장에 사용하였고, 그런 소량의 마나 메탈로도 다수의 대상을 노리는 국왕측 마법사들의 광역마법에 충분히 방비할 수 있었다는 가설이다.{nl}				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000814	Перенесем наше внимание на Руклис. Согласно достоверным записям, все магические атаки даже королевских магов были бесполезны против Рукли, поэтому число жертв продолжало расти, пока им не пришлось использовать стрелу Лидии Шадден. Это подтверждает мою гипотезу.{nl}	 초점을 루클리스에게 돌려보면, 그에게 쏟아진 엄청난 마법들의 무용성; 특히 그의 최후의 순간에 국왕의 마법사들이 손을 놓고 있었고, 병사들의 희생만 쌓이다가 결국 리디아 샤펜의 활에 의존해야만 했다는 기록을 참조하면 이 같은 가설은 더욱 설득력을 지닌다.{nl}				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000815	Судя по обнаруженным уликам, Руклис должен был носить в то время броню, устойчивую к магии.{nl}{nl}В сочетании с другими подсказками в тот период времени, броня, которую носил Руклис, должна была быть изготовлена ​​с использованием большого количества металла маны .	 그외 몇 가지 발견된 단서들로 추론하면 당시 루클리스가 입었던 갑주의 마법저항력은 위에 적은 마나 메탈을 대량으로 사용하여 제조한 것이 틀림없다.{nl}{nl}더구나 당시 크리오맨서들이 가장 적극적으로 나서서 그에게 공격을 퍼부었다는 점을 고려하면 이 갑주와 그것을 구성한 마나 메탈의 한기에 대한 저항력은 상상을 불허할 수준이라고 생각된다.				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000816	Я назову это Mana Metal	하여 본 필자는 이 마나 메탈을 잠정적으로 				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000817	Холодное железо	한철				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000818	временно.{nl}{nl}	이라고 명명하고자 한다{nl}{nl}				카듀멜 시대의 갑주
QUEST_JOBSTEP_20150317_000819	Базовый Тип	기본형				
QUEST_JOBSTEP_20150317_000820	Грубое продвижение [Варварское продвижение]	거친 승급[바바리안 전직]				
QUEST_JOBSTEP_20150317_000821	Прими битву с Мастером	마스터와 전투를 받아들인다				
QUEST_JOBSTEP_20150317_000822	Избежать битвы	전투를 피한다				
QUEST_JOBSTEP_20150317_000823	Светлое будущее [Развитие гоплитов]	창창한 미래[하플라이트 전직]				
QUEST_JOBSTEP_20150317_000824	Я возьму на себя задание	과제를 수행하겠다고 한다				
QUEST_JOBSTEP_20150317_000825	Беспокойная миссия [Психокинское продвижение] (1)	신경 쓰이는 임무[사이코키노 전직](1)				
QUEST_JOBSTEP_20150317_000826	Я буду помощником	조수가 되겠다고 한다				
QUEST_JOBSTEP_20150317_000827	Мне это не нужно	필요 없다고 한다				
QUEST_JOBSTEP_20150317_000828	Беспокоящая миссия [Психокинское продвижение] (2)	신경 쓰이는 임무[사이코키노 전직](2)				
QUEST_JOBSTEP_20150317_000829	Я ознакомлюсь с результатами исследования	연구 결과를 확인해 보겠다고 한다				
QUEST_JOBSTEP_20150317_000830	Скажите ему, что это выглядит несколько опасно	왠지 위험해 보인다고 한다				
QUEST_JOBSTEP_20150317_000831	Несуществующая книга [Улучшение компоновщика] (1)	세상에 없던 책[링커 전직](1)				
QUEST_JOBSTEP_20150317_000832	Подготовить материалы для теста	시험에 필요한 재료를 준비해 준다				
QUEST_JOBSTEP_20150317_000833	Мне нужно больше времени подумать	좀 더 생각해본다				
QUEST_JOBSTEP_20150317_000834	Несуществующая книга [Улучшение компоновщика] (2)	세상에 없던 책[링커 전직](2)				
QUEST_JOBSTEP_20150317_000835	Я пройду тест	시험을 치르겠다고 한다				
QUEST_JOBSTEP_20150317_000836	Я не так уверен в этом	자신 없다고 한다				
QUEST_JOBSTEP_20150317_000837	Виновная совесть [Саперское продвижение] (1)	도둑이 제 발 저린다[새퍼 전직](1)				
QUEST_JOBSTEP_20150317_000838	Я передам объект от его имени	대신 물건을 돌려 주겠다고 한다				
QUEST_JOBSTEP_20150317_000839	Виновная совесть [Саперское продвижение] (2)	도둑이 제 발 저린다[새퍼 전직](2)				
QUEST_JOBSTEP_20150317_000840	Уведомить / доставить вещи саперного мастера клайпедчанам! #10	Notice/클라페다 사람들에게 새퍼 마스터의 물건을 전하세요!#10				
QUEST_JOBSTEP_20150317_000841	Уведомление / Соберите пожертвования и передайте их Мастеру Клирика! #7	Notice/성금을 모아 클레릭 마스터에게 전달!#7				
QUEST_JOBSTEP_20150317_000842	Виновная совесть [Саперское продвижение] (3)	도둑이 제 발 저린다[새퍼 전직](3)				
QUEST_JOBSTEP_20150317_000843	Виновная совесть [Саперское продвижение] (4)	도둑이 제 발 저린다[새퍼 전직](4)				
QUEST_JOBSTEP_20150317_000844	Сонник беседки [Уровень охотника] (1)	활이 꿈꾸는 책1[헌터 전직](1)				
QUEST_JOBSTEP_20150317_000845	Я пойду найду книгу	책을 찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_000846	У меня нет на это времени	그럴 시간은 없다고 한다				
QUEST_JOBSTEP_20150317_000847	Сонник Лука [Уровень охотника] (2)	활이 꿈꾸는 책1[헌터 전직](2)				
QUEST_JOBSTEP_20150317_000848	Я возьму кожу и принесу книгу	가죽을 구해 책을 받아오겠다고 한다				
QUEST_JOBSTEP_20150317_000849	Сонник лука [Уровень охотника] (3)	활이 꿈꾸는 책1[헌터 전직](3)				
QUEST_JOBSTEP_20150317_000850	Я пойду к Мастеру лучников	아처 마스터에게 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_000851	Сонник Лука [Уровень охотника] (4)	활이 꿈꾸는 책1[헌터 전직](4)				
QUEST_JOBSTEP_20150317_000852	Я доставлю сумку	주머니를 전하겠다고 한다				
QUEST_JOBSTEP_20150317_000853	Сонник Лука 2 [Развитие стрелка в ссоре] (1)	활이 꿈꾸는 책2[쿼렐슈터 전직](1)				
QUEST_JOBSTEP_20150317_000854	Сонник Лука 2 [Развитие стрелка в ссоре] (2)	활이 꿈꾸는 책2[쿼렐슈터 전직](2)				
QUEST_JOBSTEP_20150317_000855	Я заплачу за книгу	책 값을 대신 치르겠다고 한다				
QUEST_JOBSTEP_20150317_000856	У меня тоже нет денег	나도 돈이 없다고 한다				
QUEST_JOBSTEP_20150317_000857	Сонник Лука 2 [Развитие стрелка в ссоре] (3)	활이 꿈꾸는 책2[쿼렐슈터 전직](3)				
QUEST_JOBSTEP_20150317_000858	Я пойду к Мастеру лучников	아처 마스터에게 다녀 오겠다고 한다				
QUEST_JOBSTEP_20150317_000859	Я уйду отсюда	그만두겠다고 한다				
QUEST_JOBSTEP_20150317_000860	Сонник Лука 2 [Развитие стрелка в ссоре] (4)	활이 꿈꾸는 책2[쿼렐슈터 전직](4)				
QUEST_JOBSTEP_20150317_000861	Сонник Лука 3 [Развитие лучника] (1)	활이 꿈꾸는 책3[아처 전직](1)				
QUEST_JOBSTEP_20150317_000862	Я получу это позже	나중에 다시 오겠다고 한다				
QUEST_JOBSTEP_20150317_000863	Сонник Лука 3 [Развитие лучника] (2)	활이 꿈꾸는 책3[아처 전직](2)				
QUEST_JOBSTEP_20150317_000864	Мне нужно время, чтобы подготовить деньги для книги	책 값을 준비해 올 시간을 달라고 한다				
QUEST_JOBSTEP_20150317_000865	Сонник Лука 3 [Развитие лучника] (3)	활이 꿈꾸는 책3[아처 전직](3)				
QUEST_JOBSTEP_20150317_000866	Мне нужно время, чтобы подготовиться	잠시 준비할 시간을 달라고 한다				
QUEST_JOBSTEP_20150317_000867	Сонник Лука 3 [Развитие лучника] (4)	활이 꿈꾸는 책3[아처 전직](4)				
QUEST_JOBSTEP_20150317_000868	Сонник Лука 4 [Развитие следопыта] (1)	활이 꿈꾸는 책4[레인저 전직](1)				
QUEST_JOBSTEP_20150317_000869	Сонник Лука 4 [Развитие следопыта] (2)	활이 꿈꾸는 책4[레인저 전직](2)				
QUEST_JOBSTEP_20150317_000870	Сонник Лука 4 [Развитие следопыта] (3)	활이 꿈꾸는 책4[레인저 전직](3)				
QUEST_JOBSTEP_20150317_000871	Сонник Лука 4 [Развитие следопыта] (4)	활이 꿈꾸는 책4[레인저 전직](4)				
QUEST_JOBSTEP_20150317_000872	Как это используется?	어떻게 이용할 지 묻는다				
QUEST_JOBSTEP_20150317_000873	Сонник Лука 4 [Развитие следопыта] (5)	활이 꿈꾸는 책4[레인저 전직](5)				
QUEST_JOBSTEP_20150317_000874	Лучший материал [Развитие Диевдирбыса]	최고의 소재[딥디르비 전직]				
QUEST_JOBSTEP_20150317_000875	Где найти кристаллы?	수정을 어디서 찾을 수 있는지 물어본다				
QUEST_JOBSTEP_20150317_000876	Щит над цветами [Развитие горцев] (1)	꽃보다 방패[하이랜더 전직](1)				
QUEST_JOBSTEP_20150317_000877	Какая миссия?	임무가 무엇인지 묻는다				
QUEST_JOBSTEP_20150317_000878	Щит над цветами [Продвижение горцев] (2)	꽃보다 방패[하이랜더 전직](2)				
QUEST_JOBSTEP_20150317_000879	Обязанность залога [продвижение Пельтасты] (1)	맹약에 대한 도리[펠타스타 전직](1)				
QUEST_JOBSTEP_20150317_000880	Я пойду встречать лидера рыцарей Уську	기사단장 우스카에게 가보겠다고 한다				
QUEST_JOBSTEP_20150317_000881	Обязанность залога [продвижение Пельтасты] (2)	맹약에 대한 도리[펠타스타 전직](2)				
QUEST_JOBSTEP_20150317_000882	Я буду искать отряд разведки	정찰부대를 찾아보겠다 한다				
QUEST_JOBSTEP_20150317_000883	Обязанность залога [продвижение Пельтасты] (3)	맹약에 대한 도리[펠타스타 전직](3)				
QUEST_JOBSTEP_20150317_000884	Уведомление / Давайте поищем разведывательный отряд по тропам! #5	Notice/흔적을 따라 정찰부대를 찾자!#5				
QUEST_JOBSTEP_20150317_000885	Обязанность залога [продвижение Пельтасты] (4)	맹약에 대한 도리[펠타스타 전직](4)				
QUEST_JOBSTEP_20150317_000886	Сущность огня [Развитие пироманта]	불의 정수[파이로맨서 전직]				
QUEST_JOBSTEP_20150317_000887	Я соберу для тебя энергии огня	불의 기운을 모아 오겠다고 한다				
QUEST_JOBSTEP_20150317_000888	Легенда о холодном железе [Развитие криоманта] (1)	한철의 전설[크리오맨서 전직](1)				
QUEST_JOBSTEP_20150317_000889	Легенда о холодном железе [Развитие криоманта] (2)	한철의 전설[크리오맨서 전직](2)				
QUEST_JOBSTEP_20150317_000890	Я постараюсь их найти	찾아보겠다고 한다				
QUEST_JOBSTEP_20150317_000891	Я желаю этого в следующий раз	나중을 기약한다				
QUEST_JOBSTEP_20150317_000892	Религиозная миссия [Krivis Advancement]	종단임무[크리비 전직]				
QUEST_JOBSTEP_20150317_000893	Я вознесу молитвы	봉헌 기도를 올리겠다고 한다				
QUEST_JOBSTEP_20150317_000894	Происхождение телосложения [Развитие мечника]	현장 체질[소드맨 전직]				
QUEST_JOBSTEP_20150317_000895	Как получить просветление?	깨달음을 얻을 수 있는 방법에 대해 묻는다				
QUEST_JOBSTEP_20150317_000896	я приду позже	나중에 다시 찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_000897	Экзорцизм [Священник]	퇴마록[프리스트 전직]				
QUEST_JOBSTEP_20150317_000898	Я проведу экзорцизм	퇴마를 행하겠다 한다				
QUEST_JOBSTEP_20150317_000899	Тяжелая работа не предает [развитие мастера] (1)	노력은 배신하지 않는다[위저드 전직](1)				
QUEST_JOBSTEP_20150317_000900	Я помогу с исследованием	연구를 돕겠다고 한다				
QUEST_JOBSTEP_20150317_000901	Тяжелая работа не предаст [развитие мастера] (2)	노력은 배신하지 않는다[위저드 전직](2)				
QUEST_JOBSTEP_20150317_000902	Я пойду и воспользуюсь свитком для сбора данных	자료 축적용 스크롤을 사용하고 오겠다고 한다				
QUEST_JOBSTEP_20150317_000903	Совершенная святая вода [Развитие клерика] (1)	완벽한 성수[클레릭 전직](1)				
QUEST_JOBSTEP_20150317_000904	Я лечу пациентов	환자를 치료하겠다고 한다				
QUEST_JOBSTEP_20150317_000905	Совершенная святая вода [Развитие клерика] (2)	완벽한 성수[클레릭 전직](2)				
QUEST_JOBSTEP_20150317_000906	Уведомление / Вылечим больных Шахтерского поселка Шяуляй! №5	Notice/샤울레이 광산 마을의 환자를 치료하자!#5				
QUEST_JOBSTEP_20150317_000907	Удача лезвий копья [Развитие гоплитов]	창날 위에 선 행운[하플라이트 전직]				
QUEST_JOBSTEP_20150317_000908	я согласен	동의한다고 한다				
QUEST_JOBSTEP_20150317_000909	я не согласен	동의하지 않는다고 한다				
QUEST_JOBSTEP_20150317_000910	Несчастный демон [Психокинское продвижение]	불운한 마족[사이코키노 전직]				
QUEST_JOBSTEP_20150317_000911	Я получу сущность демона.	마족의 정수를 구해 오겠다고 한다				
QUEST_JOBSTEP_20150317_000912	Секрет Флетчеров [Улучшение стрелка в ссоре] (1)	플레쳐의 비법[쿼렐슈터 전직](1)				
QUEST_JOBSTEP_20150317_000913	Хорошо я помогу тебе	도와주겠다고 한다				
QUEST_JOBSTEP_20150317_000914	Секрет Флетчеров [Улучшение стрелка в ссоре] (2)	플레쳐의 비법[쿼렐슈터 전직](2)				
QUEST_JOBSTEP_20150317_000915	Скажите, где вы видели карту	지도를 본 곳을 알려달라고 한다				
QUEST_JOBSTEP_20150317_000916	Не думаю, что моих сил хватит.	왠지 내 힘으론 부족할 것 같다고 한다				
QUEST_JOBSTEP_20150317_000917	Федимовский комплементор [Развитие лучника] (1)	페디미안의 보완자[아처 전직](1)				
QUEST_JOBSTEP_20150317_000918	Я пойду и найду Мастера Роделеро	로델레로 마스터를 찾아 가겠다고 한다				
QUEST_JOBSTEP_20150317_000919	Федимовский комплементатор [Развитие лучника] (2)	페디미안의 보완자[아처 전직](2)				
QUEST_JOBSTEP_20150317_000920	Я победу это	처치하겠다고 한다				
QUEST_JOBSTEP_20150317_000921	Это звучит слишком опасно	너무 위험한 것 같다고 한다				
QUEST_JOBSTEP_20150317_000922	Федимовский завершитель [Развитие лучника] (3)	페디미안의 보완자[아처 전직](3)				
QUEST_JOBSTEP_20150317_000923	Следователь Федимиана [Продвижение рейнджеров] (1)	페디미안의 탐문자[레인저 전직](1)				
QUEST_JOBSTEP_20150317_000924	Пойду к оруженосцу в Федимиан	페디미안의 스콰이어 마스터를 찾아 가겠다고 한다				
QUEST_JOBSTEP_20150317_000925	Следователь Федимиана [Продвижение рейнджеров] (2)	페디미안의 탐문자[레인저 전직](2)				
QUEST_JOBSTEP_20150317_000926	Где?	알려준 위치를 묻는다				
QUEST_JOBSTEP_20150317_000927	Осторожное движение [Саперное продвижение] (1)	조심스런 행보[새퍼 전직](1)				
QUEST_JOBSTEP_20150317_000928	Получите необходимые материалы	필요한 재료를 구해다 준다				
QUEST_JOBSTEP_20150317_000929	Осторожное движение [Саперное продвижение] (2)	조심스런 행보[새퍼 전직](2)				
QUEST_JOBSTEP_20150317_000930	Я пойду и сделаю тест	테스트를 해 보고 오겠다고 한다				
QUEST_JOBSTEP_20150317_000931	Скрытая карта [Bokor Advancement]	숨은 카드[보코르 전직]				
QUEST_JOBSTEP_20150317_000932	Я соберу карты	카드를 모아 오겠다고 한다				
QUEST_JOBSTEP_20150317_000933	В поисках модели [продвижение Диевдирбиса] (1)	모델 찾기[딥디르비 전직](1)				
QUEST_JOBSTEP_20150317_000934	Я принесу тебе кошку	고양이를 데려 오겠다고 한다				
QUEST_JOBSTEP_20150317_000935	В поисках модели [продвижение Диевдирбиса] (2)	모델 찾기[딥디르비 전직](2)				
QUEST_JOBSTEP_20150317_000936	Я проверю следы твоего отца	아버지의 행적을 알아봐주겠다고 한다				
QUEST_JOBSTEP_20150317_000937	Это очень плохо, но я пройду	안됬지만 거절한다				
QUEST_JOBSTEP_20150317_000938	В поисках модели [продвижение Диевдирбиса] (3)	모델 찾기[딥디르비 전직](3)				
QUEST_JOBSTEP_20150317_000939	Пойдем ловить кошку	고양이를 잡으러 가자				
QUEST_JOBSTEP_20150317_000940	Отдохнем, прежде чем ловить кошку.	조금 쉬었다가 잡으러 가자				
QUEST_JOBSTEP_20150317_000941	Заманить / #SITGROPESET2 / 2 / TRACK_BEFORE / Нет	유인 중/#SITGROPESET2/2/TRACK_BEFORE/None				
QUEST_JOBSTEP_20150317_000942	Уведомление / Кот проявляет интерес!	Notice/고양이가 관심을 보입니다!				
QUEST_JOBSTEP_20150317_000943	Где светит солнце [Развитие пироманта] (1)	태양이 비출 자리[파이로맨서 전직](1)				
QUEST_JOBSTEP_20150317_000944	я сделаю это	하겠다고 한다				
QUEST_JOBSTEP_20150317_000945	Где светит солнце [Развитие пироманта] (2)	태양이 비출 자리[파이로맨서 전직](2)				
QUEST_JOBSTEP_20150317_000946	Обратите внимание / Поставьте горшок с солнцем в центр читального зала! #8	Notice/열람실 중앙에 태양의 항아리를 잘 놓아두세요!#8				
QUEST_JOBSTEP_20150317_000947	Тайна холодного железа [Развитие криоманта]	한철의 신비[크리오맨서 전직]				
QUEST_JOBSTEP_20150317_000948	Я принимаю условия	조건을 수락한다				
QUEST_JOBSTEP_20150317_000949	Страж Федимиана [Развитие волшебника] (1)	페디미안의 수호자[위저드 전직](1)				
QUEST_JOBSTEP_20150317_000950	Я сделаю все для магии	마법을 위해서라면 뭐든 하겠다고 한다				
QUEST_JOBSTEP_20150317_000951	Я вернусь позже	나중에 다시 찾아 온다				
QUEST_JOBSTEP_20150317_000952	Страж Федимиана [Развитие волшебника] (2)	페디미안의 수호자[위저드 전직](2)				
QUEST_JOBSTEP_20150317_000953	Призвание к лечению [духовное развитие]	치유의 사명[클레릭 전직]				
QUEST_JOBSTEP_20150317_000954	Я буду лечить людей	사람들을 치료해주겠다고 한다				
QUEST_JOBSTEP_20150317_000955	Назначение магии [Развитие чародея]	마법의 과제[소서러 전직]				
QUEST_JOBSTEP_20150317_000956	Примите дуэль с Мастером	마스터와 대련을 받아들인다				
QUEST_JOBSTEP_20150317_000957	Избегайте дуэли	대련을 피한다				
QUEST_JOBSTEP_20150317_000958	Докажите, что вы действительно можете сражаться [Развитие некроманта]	실전 증명[네크로맨서 전직]				
QUEST_JOBSTEP_20150317_000959	Тренировка Великой Природы [Развитие друидов]	대자연의 단련[드루이드 전직]				
QUEST_JOBSTEP_20150317_000960	Я выйду на дуэль	대련하겠다고 한다				
QUEST_JOBSTEP_20150317_000961	Уроки выживания [Развитие варваров]	생존의 가르침[바바리안 전직]				
QUEST_JOBSTEP_20150317_000962	Соединение [Улучшение компоновщика]	연결[링커 전직]				
QUEST_JOBSTEP_20150317_000963	Поговорите с луком [Развитие охотника]	활로만 말한다[헌터 전직]				
QUEST_JOBSTEP_20150317_000964	Дуэль с Мастером	마스터와 대련하도록 한다				
QUEST_JOBSTEP_20150317_000965	Свобода и отвага [Развитие горцев]	자유와 용기[하이랜더 전직]				
QUEST_JOBSTEP_20150317_000966	Я докажу свои способности	실력을 증명하겠다고 한다				
QUEST_JOBSTEP_20150317_000967	Это звучит опасно	위험할 것 같다고 한다				
QUEST_JOBSTEP_20150317_000968	Докажите, что вы являетесь владельцем щита [Пельтаста: продвижение]	방패의 주인 증명[펠타스타 전직]				
QUEST_JOBSTEP_20150317_000969	Я докажу это	증명하겠다고 한다				
QUEST_JOBSTEP_20150317_000970	Я боюсь, поэтому пройду.	무서우니 피하겠다고 한다				
QUEST_JOBSTEP_20150317_000971	Непоколебимая вера [Развитие Кривиса]	부동의 신앙심[크리비 전직]				
QUEST_JOBSTEP_20150317_000972	Я проявлю себя на дуэли	대련으로 인정 받겠다고 한다				
QUEST_JOBSTEP_20150317_000973	Тренинг для святости [священников]	신성을 향한 단련[프리스트 전직]				
QUEST_JOBSTEP_20150317_000974	Испытание клинков [Развитие мечника]	칼날 위의 시험[소드맨 전직]				
QUEST_JOBSTEP_20150317_000975	Я победу Минотавра	미노타우로스를 처치하겠다고 한다				
QUEST_JOBSTEP_20150317_000976	Испытание Алькора [Развитие центуриона]	알코어의 시련[센츄리온 전직]				
QUEST_JOBSTEP_20150317_000977	Дуэль Души [Развитие Садху]	영혼의 대련[사두 전직]				
QUEST_JOBSTEP_20150317_000978	Кузнец и похороны [Hackapell Advancement]	장제사냐 장례사냐[하카펠 전직]				
QUEST_JOBSTEP_20150317_000979	Я приму дуэль	대련을 받아들이겠다고 한다				
QUEST_JOBSTEP_20150317_000980	Ритуал Прохождения Ветра [Развитие Вугуши]	바람의 통과의례[무고사 전직]				
QUEST_JOBSTEP_20150317_000981	Лучшее нападение - хорошая защита [Развитие роделеро]	최선의 공격은 최고의 방어[로델레로 전직]				
QUEST_JOBSTEP_20150317_000982	Я принесу улучшенный щит.	강화된 방패를 가져오겠다고 한다				
QUEST_JOBSTEP_20150317_000983	Определение меча [Развитие оруженосца]	검을 대하는 각오[스콰이어 전직]				
QUEST_JOBSTEP_20150317_000984	Я приму дуэль	대련 신청을 받아들인다				
QUEST_JOBSTEP_20150317_000985	Знание волшебника [Развитие Тауматурга]	마법사의 남겨진 지식[쏘마터지 전직]				
QUEST_JOBSTEP_20150317_000986	Какая польза?	부탁이 무엇인지 물어보자				
QUEST_JOBSTEP_20150317_000987	Как стать волшебником [Развитие элементалиста]	마법사가 되는 방법[엘레멘탈리스트 전직]				
QUEST_JOBSTEP_20150317_000988	Признание Римгайла [Повышение Скаутов]	림가일레의 인정[스카우트 전직]				
QUEST_JOBSTEP_20150317_000989	Примите дуэль с Мастером	마스터의 대련 신청을 받아들인다				
QUEST_JOBSTEP_20150317_000990	Дорога Богини [Развитие Паладина]	여신을 위하는 길[팔라딘 전직]				
QUEST_JOBSTEP_20150317_000991	Просматривая [продвижение катафрактов]	꿰뚫는 자[캐터프랙트 전직]				
QUEST_JOBSTEP_20150317_000992	Я покажу тебе свои навыки	실력을 보여주겠다고 한다				
QUEST_JOBSTEP_20150317_000993	В центре внимания [Развитие мечника]	관심을 한 몸에[소드맨 전직]				
QUEST_JOBSTEP_20150317_000994	Меч для народа и щит [Продвижение горцев] (1)	국민과 방패를 위한 검[하이랜더 전직](1)				
QUEST_JOBSTEP_20150317_000995	Я помогу Мастеру Пельтасты	펠타스타 마스터를 돕겠다고 한다				
QUEST_JOBSTEP_20150317_000996	Меч для народа и щит [Продвижение горцев] (2)	국민과 방패를 위한 검[하이랜더 전직](2)				
QUEST_JOBSTEP_20150317_000997	Я помогу рыцарю-командиру Уске	기사단장 우스카를 돕겠다고 한다				
QUEST_JOBSTEP_20150317_000998	Меч для народа и щит [Продвижение горцев] (3)	국민과 방패를 위한 검[하이랜더 전직](3)				
QUEST_JOBSTEP_20150317_000999	Я пойду в Crystal Mine 2F	수정광산 2층으로 가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001000	Меч для народа и щит [Продвижение горцев] (4)	국민과 방패를 위한 검[하이랜더 전직](4)				
QUEST_JOBSTEP_20150317_001001	Я вернусь к Мастеру Горец	하이랜더 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001002	Я вернусь через некоторое время	잠시 후에 다시 오겠다고 한다				
QUEST_JOBSTEP_20150317_001003	Беспокойство Крылатого Зверя [Развитие Пелтасты] (1)	날짐승의 방해[펠타스타 전직](1)				
QUEST_JOBSTEP_20150317_001004	Я принимаю заявку	의뢰를 받아들인다고 한다				
QUEST_JOBSTEP_20150317_001005	Беспокойство Крылатого Зверя [Развитие Пелтасты] (2)	날짐승의 방해[펠타스타 전직](2)				
QUEST_JOBSTEP_20150317_001006	Я найду мастера Флетчера	플레쳐 마스터를 찾아가겠다고 한다				
QUEST_JOBSTEP_20150317_001007	Беспокойство Крылатого Зверя [Развитие Пелтасты] (3)	날짐승의 방해[펠타스타 전직](3)				
QUEST_JOBSTEP_20150317_001008	Есть ли другой путь?	그래도 어떻게 안되겠냐고 하소연해본다				
QUEST_JOBSTEP_20150317_001009	Сдаться	포기한다				
QUEST_JOBSTEP_20150317_001010	Беспокойство Крылатого Зверя [Развитие Пелтасты] (4)	날짐승의 방해[펠타스타 전직](4)				
QUEST_JOBSTEP_20150317_001011	Я вернусь к Мастеру Пельтасты	펠타스타 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001012	Пират на суше [Corsair Advancement]	육지로 나온 해적[커세어 전직]				
QUEST_JOBSTEP_20150317_001013	Я все верну	물건을 되찾아 오겠다고 한다				
QUEST_JOBSTEP_20150317_001014	Стена меча и щита [Развитие роделеро]	검과 방패의 벽[로델레로 전직]				
QUEST_JOBSTEP_20150317_001015	Примите дуэль с Мастером	마스터와의 대련을 받아들인다				
QUEST_JOBSTEP_20150317_001016	Первая стрела [Продвижение лучника] (1)	첫 번째 화살[아처 전직](1)				
QUEST_JOBSTEP_20150317_001017	Я пойду к мастеру Флетчера	플레쳐 마스터에게 가보겠다고 한다				
QUEST_JOBSTEP_20150317_001018	Первая стрела [Развитие лучника] (2)	첫 번째 화살[아처 전직](2)				
QUEST_JOBSTEP_20150317_001019	Я найду качественные угольные камни.	질 좋은 숫돌을 구해 오겠다고 한다				
QUEST_JOBSTEP_20150317_001020	Первая стрела [Продвижение лучника] (3)	첫 번째 화살[아처 전직](3)				
QUEST_JOBSTEP_20150317_001021	Я вернусь к Мастеру лучников	아처 마스터에게 돌아가 보겠다고 한다				
QUEST_JOBSTEP_20150317_001022	Я пойду через некоторое время	조금만 더 있다 간다고 한다				
QUEST_JOBSTEP_20150317_001023	Следы Тени [Развитие следопытов]	그림자의 발자취[레인저 전직]				
QUEST_JOBSTEP_20150317_001024	Принять запрос	의뢰를 받아 들이겠다고 한다				
QUEST_JOBSTEP_20150317_001025	Подготовка к кризису [Саперное продвижение]	위기예습[새퍼 전직]				
QUEST_JOBSTEP_20150317_001026	Я пойду в Лес Сансет Флага.	해진깃발 숲으로 가겠다고 한다				
QUEST_JOBSTEP_20150317_001027	Звуки леса [Развитие Флетчера]	소리나는 나무[플레쳐 전직]				
QUEST_JOBSTEP_20150317_001028	Как я могу это получить?	어떻게 하면 구할 수 있을지 물어본다				
QUEST_JOBSTEP_20150317_001029	Стандарты охоты [Развитие охотника]	사냥의 정석[헌터 전직]				
QUEST_JOBSTEP_20150317_001030	Я буду охотиться за матерями-монстрами.	어미 몬스터를 사냥하고 오겠다고 한다				
QUEST_JOBSTEP_20150317_001031	Яды для использования [Развитие Вугуши]	일용할 맹독[무고사 전직]				
QUEST_JOBSTEP_20150317_001032	Я соберу яд	독을 모아 오겠다고 한다				
