UI_20150714_001682	Вы хорошо провели время в этой группе?	파티는 즐거우셨나요?				
UI_20150714_001683	{@st42}получено%s из%s	{@st42}%s님이 %s(을)를 드셨습니다				
UI_20150714_001684	{@st42}%s улучшил%s	{@st42}%s님이 %s(을)를 강화하셨습니다.				
UI_20150714_001685	Заметка: %s	메모: %s				
UI_20150714_001686	{@st59}Добавить материал в слот.{/}	{@st59}재료 아이템을 슬롯에 추가합니다.{/}				
UI_20150714_001687	{@st66b}Цена: %s{/}	{@st66b}가격: %s{/}				
UI_20150714_001688	Приветствие персонажа	캐릭터 인사말				
UI_20150714_001689	Покупки в магазине	매입의뢰상점				
UI_20150714_001690	×%s	%s 개				
UI_20150714_001691	{@41b}Условие	{@41b}조건				
UI_20150714_001692	{@st41}Удалить	{@st41}삭제				
UI_20150714_001693	{@st41}Обновить	{@st41}새로 고침				
UI_20150717_001694	Лайкнуть этого игрока{#ffff00}%s{/}	이 플레이어가 좋아요{#ffff00}%s{/}				
UI_20150717_001695	{@st41b}{s56}Эта игра является{#0066FF}	{@st41b}{s56}이 게임은{#0066FF}				
UI_20150717_001696	Оценка T.	12세 이용가				
UI_20150717_001697	{s40}{nl}Долгое пребывание в игре может отрицательно сказаться на вашем здоровье.{/}	{#FFFFFF}입니다.{nl}{s40}{nl}장시간의 게임 이용은 건강을 해칠 수 있습니다.{/}				
UI_20150717_001698	{@st66b}Ввод	{@st66b}입력				
UI_20150717_001699	{@st42}Информация о достигнутом существе	{@st42}내 소환수 정보				
UI_20150717_001700	{@st42}Ваши движения замедляются, когда у вас недостаточно выносливости.{@st59}STA{/}	{@st59}STA{nl}{@st59s}스태미나가 부족하면 이동이 느려집니다{/}				
UI_20150717_001701	{@st59}Упорядочить инвентарь.{/}	{@st59}인벤토리를 정렬합니다{/}				
UI_20150717_001702	Упорядочить	정리				
UI_20150717_001703	{@st59}Закрыть{/}	{@st59}조이패드 설명을 닫습니다.{/}				
UI_20150717_001704	{@st59}Закрыть{/}	{@st59}키보드 설명을 닫습니다.{/}				
UI_20150717_001705	Обучение про мышку	마우스 튜토리얼				
UI_20150717_001706	{@st59}Закрыть{/}	{@st59}마우스 설명을 닫습니다.{/}				
UI_20150717_001707	Атака: %s	공격력: %s				
UI_20150717_001708	Защита: %s	방어력: %s				
UI_20150717_001709	STR: %s	힘: %s				
UI_20150717_001710	ПРОТИВ: %s	체력: %s				
UI_20150717_001711	ИНТ: %s	지능: %s				
UI_20150717_001712	DEX: %s	민첩: %s				
UI_20150717_001713	SPR: %s	정신: %s				
UI_20150717_001714	{@st42b}Мечники могут ускоряться, если дважды щелкнуть по направлению.{/}	{@st42b}소드맨 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}				
UI_20150717_001715	{@st42}Название и описание группы{/}	{@st42}파티명과 설명{/}				
UI_20150717_001716	{@st42}Вставить тег приветствия группы	{@st42}파티 초대 태그 삽입				
UI_20150717_001717	{@st41b}Список общих групп{/}	{@st41b}공개 파티 목록{/}				
UI_20150717_001718	{@st41b}Список рекомендованных игроков{/}	{@st41b}추천 캐릭터 목록{/}				
UI_20150717_001719	{@st41b}Получить{nl}рекомендацию	{@st41b}추천 받기				
UI_20150717_001720	Это может использовать только лидер группы.	파티 리더만 사용 가능한 기능입니다.				
UI_20150717_001721	Необходимо использовать функцию Рекомендованные Участники Группы.	파티원 추천 기능을 사용해야 합니다.				
UI_20150717_001722	{@st66b}Название классового квеста{/}	{@st66b}퀘스트 클래스 네임{/}				
UI_20150717_001723	{@st59b}Магазин{nl}{@st59s}- Нажмите Shift + Правая клавиша мыши и введите количество для покупки / продажи нескольких предметов.{nl}- Нажмите дважды Правую мышь на предметах, которые хотят продать без указания количества.{/ }	{@st59b}상점{nl}{@st59s}- 아이템을 여러 개 판매/구매하려면 Shift + 우클릭 후 갯수 입력{nl}- 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}				
UI_20150717_001724	{@st59}Информация о мышке{/}	{@st59}마우스 안내{/}				
UI_20150717_001725	{@st66b}Сортировать	{@st66b}정렬				
UI_20150717_001726	{@st59}Сортировать предметы.{/}	{@st59}아이템을 정렬합니다.{/}				
UI_20150717_001727	{@st59}Экипировать оружие{nl}Alt + Z сменить оружие{/}	{@st59}슬롯에 무기 장착{nl}Alt+Z로 무기 전환{/}				
UI_20150717_001728	Смотреть как наблюдатель	다른사람 시점으로 관전하기				
UI_20150717_001729	{@st41}Поле битвы	{@st41}배틀 필드				
UI_20150717_001730	Результат	결과				
UI_20150717_001731	{@st41}Немедленно переместиться	{@st41}바로 이동				
UI_20150717_001732	{@St41b}Фамилия присутствует у всех ваших персонажей и она будет по снизу.{nl}Это общее название используется в игровом процессе.{nl}(Смена фамилии платная. За TP.).{/}	{@st66b}팀 이름은 모든 캐릭터를 대표하는 이름입니다.{nl}자유롭게 바꿀 수 있는 팀 이름은 거래, 길드 가입, 대화 등에 사용되는 공용 이름입니다.{/}				
UI_20150729_001733	{@st42}Показать только доступные к изучению{/}	{@st42}학습 가능한 특성만 표시{/}				
UI_20150729_001734	Количество ног	다리갯수				
UI_20150729_001735	Кнопка	키				
UI_20150729_001736	Вес	몸무게				
UI_20150729_001737	{@st43}Обжиг самоцвета{/}	{@st43}젬 로스팅{/}	UI_20150323_001331	{@st43}Обжиг камней{/}	{@st43}젬로스팅{/}	
UI_20150729_001738	{@st59b}Создание предмета{nl}{@st59s}- Вы можете создать предметы, используя соответствующие рецепт{nl}- Откройте рецепт и положите в соответствующие слоты, нажмите на иконку Создать Предмет{nl}- Вы можете задавать имя созданным Вами предметам и добавленные к ним описание{/}	{@st59b}아이템 제작{nl}{@st59s}- 레시피 아이템을 입수하면 해당하는 아이템 제작 가능{nl}- 레시피와 재료를 슬롯에 넣은 후 아이템 제작 실행{nl}- 제작하는 아이템에 이름과 메모 기입 가능{/}				
UI_20150729_001739	{@st59}Закрыть{/}	{@st59}화살제작을 닫습니다.{/}				
UI_20150729_001740	Нужные фрагменты: Мутанты%s / Животные%s / Растения%s	필요 파편: 변이 %s개 / 야수 %s개 / 식물 %s개	UI_20150317_000417	Нужно фрагментов: %s	필요 파편: %s	
UI_20150729_001741	{@st42b}Мечники могут совершать рывок при{nl}двойном нажатии клавиш направления.{/}	{@st42b}전사 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}	UI_20150717_001714	{@st42b}Мечники могут ускоряться, если дважды нажать клавишу направления.{/}	{@st42b}소드맨 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}	
UI_20150729_001742	{@st41}Настройки пати	{@st41}파티 설정				
UI_20150729_001743	{@st41}Настройки подбора пати	{@st41}파티 모집 설정				
UI_20150729_001744	{@st42}Функция поиска участников в пати{/}	{@st42}파티원 찾기 기능 사용{/}	UI_20150428_001520	Использовать Поиск Группы 	파티원 찾기 기능 사용	
UI_20150729_001745	Когда появится игрок соответствующим вашим критерим, появится сообщение [Пати подобрана!]	조건이 일치하는 플레이어를 만난다면 [파티 조건 일치!] 문구가 표시 됩니다.				
UI_20150729_001746	{@st41b}Список общих игроков{/}	{@st41b}추천 플레이어 목록{/}	UI_20150717_001718	{@st41b}Список рекомендованных игроков{/}	{@st41b}추천 캐릭터 목록{/}	
UI_20150729_001747	{@st41}Характеристики	{@st41}특성 및 정보				
UI_20150729_001748	{@st59}Закрыть{/}	{@st59}강화를 취소합니다{/}				
UI_20150729_001749	{@st59b}Улучшение самоцвета / карты{nl}{@st59s}- Выберите самоцвет или карту для улучшения из инвентаря.{nl}- Все предметы, кроме квестовых предметов, могут использовать в качестве материалов. Использование имеет самоцвет.{nl}- Карта может быть усилена только с помощью другой карты.{/}	{@st59b}젬/카드 강화{nl}{@st59s}- 강화할 젬 또는 카드를 인벤토리에서 선택하여 등록{nl}- 퀘스트 아이템을 제외한 모든 아이템을 젬 강화 재료로 사용 가능{nl} (젬을 재료로 사용했을 때 효율이 가장 높음){nl}- 카드 강화는 다른 카드들로만 재료로 사용 가능{/}				
UI_20150729_001750	{#000000}{s22}Ожидание входа на сервер…	{#000000}{s22}서버 입장 대기중				
UI_20150729_001751	{#000000}{s22}Сервер переполнен. Идет организация очереди для входа.	{#000000}{s22}서버 인원이 가득 차 입장 대기 중 입니다.				
UI_20150729_001752	{#000000}{s22}Текущий Ранг: %s	{#000000}{s22}현재 순위: %s				
UI_20150729_001753	{@st43}Лига Командных Битв	{@st43}팀 배틀 리그				
UI_20150729_001754	{@st59}Закрыть Лигу Командных Битв	{@st59}팀 배틀 리그를 닫습니다.				
UI_20150729_001755	{@st42}Расписание Лиги Командных Битв	{@st42}팀 배틀 리그 일정				
UI_20150729_001756	{@st43}Ранги Лиги Командных Битв	{@st43}팀 배틀 리그 랭킹	UI_20150317_000804	{@st43}Рейтинг Поля битвы	{@st43}배틀 필드 랭킹	
UI_20150729_001757	{@st59}Закрыть Команду	{@st59}팀 배틀 리그 랭킹을 닫습니다.	UI_20150317_000805	{@st59}Закрыть	{@st59}배틀 필드랭킹을 닫습니다.	
UI_20150729_001758	Название Команды	팀 이름				
UI_20150729_001759	{@st41b}Название Умения	{@st41b}스킬이름				
UI_20150729_001760	{@st59}Принять групповую миссию{/}	{@st59}파티 미션 진행을 수락합니다{/}	UI_20150317_001278	{@st59}Присоединиться к групповому квесту{/}	{@st59}파티 퀘스트 진행을 수락합니다{/}	
UI_20150729_001761	{@st59}Удалить этот Билет{/}	{@st59}해당 티켓을 삭제합니다.{/}				
UI_20150729_001762	Очки	점수				
UI_20150729_001763	Присоединиться к Лиге Командных Битв	팀 배틀 리그 참여				
UI_20150730_001764	{@st56}Мой ранг	{@st56}내 랭킹				
UI_20150730_001765	{@st56}Ранг убийств	{@st56}킬 랭킹				
UI_20150730_001766	{@st56}Ранг урона	{@st56}데미지 랭킹				
UI_20150803_001767	Общий: / s чат{nl}Мир: / y чат{nl}Группа: / p чат{nl}Шепот: / w Имя чат	일반: /s 할말{nl}외침: /y 할말{nl}파티: /p 할말{nl}귓속말: /w 팀이름 할말	UI_20150317_000093	Общий: /s <текст>{nl}Мир: /y <текст>{nl}Группа: /p <текст>{nl}Приват: /w имя персонажа <текст>	일반: /s 내용{nl}외침: /y 내용{nl}파티: /p 내용{nl}귓속말: /w 캐릭명 내용	
UI_20150803_001768	{@st66b}Вибрация геймпада{/}	{@st66b}조이패드 진동{/}				
UI_20150803_001769	Найден матч. Пожалуйста, подождите, пока вы сможете присоединиться к игре.	게임을 찾았습니다. 잠시 후 게임에 입장합니다.	UI_20150714_001657	Найдена игра. Хотите присоединиться?	게임을 찾았습니다. 참가하시겠습니까?	
UI_20150804_001770	{@st43}{s18}Выберите персонажа для получения предмета.{/}	{@st43}{s18}아이템을 수령할 캐릭터를 선택해주세요.{/}				
UI_20150804_001771	Максимум слотов: %s.	최대 소켓 %s개	UI_20150317_001141	Максимальное количество слотов %s шт	최대 소캣 %s개	
UI_20150807_001772	{@st41b}Подробности{img red_down_arrow 16 16}	{@st41b}상세 보기{img red_down_arrow 16 16}				
UI_20150807_001773	{@st41b}Цена:{/}	{@st41b}거래 정산:{/}	UI_20150317_000632	{@st41b}Цена{/}	{@st41b}거래 정산 ▶{/}	
UI_20150807_001774	{@st41b}После починки:{/}	{@st41b}예상 잔액:{/}	UI_20150317_000633	{@st41b}Баланс{/}	{@st41b}예상 잔액 ▶{/}	
UI_20150918_001775	Длительность Лагеря	캠프 유지 시간				
UI_20150918_001776	Эффект	효과				
UI_20150918_001777	Длительность Лагеря увеличится при его обновлении{nl}Требуется%s серебра.	갱신시 캠프 유지시간이 증가되며{nl}%s실버가 소모됩니다.				
UI_20150918_001778	Личный Склад	개인 창고				
UI_20150918_001779	{@st41b}Тип:{@sti7}%s{/}	{@st41b}타입:{@sti7}%s{/}				
UI_20150918_001780	{@st41b}Сложность:{@sti7}%s{/}	{@st41b}조작난이도:{@sti7}%s{/}				
UI_20150918_001781	{#ffff00}{ol}%s{/}{/}игроков оценили этого персонажа	이 플레이어가 좋아요{#ffff00}{ol}%s{/}				
UI_20150918_001782	{@st43}Групповые Подземелья	{@st43}인스턴스 던전				
UI_20150918_001783	{@st41}Проверить расположение	{@st41}위치 확인				
UI_20150918_001784	{#000000}Название Данжа{/}	{#000000}이름{/}				
UI_20150918_001785	{#000000}Нужный уровень{/}	{#000000}입장레벨{/}				
UI_20150918_001786	{#000000}Нужное значение{/}	{#000000}입장 회수{/}				
UI_20150918_001787	{#000000}Количество записей сбросится через%s.{/}	{#000000}입장 횟수는 %s시에 초기화 됩니다.{/}				
UI_20150918_001788	{img silver 20 20}Цена	{img silver 20 20}받는 가격				
UI_20150918_001789	Ближайшие группы	주변 파티 정보				
UI_20150918_001790	Необходимые фрагменты: %s	필요 파편: %s개	UI_20150729_001740	Нужные фрагменты: Мутанты %s / Животные %s / Растения %s	필요 파편: 변이 %s개 / 야수 %s개 / 식물 %s개	
UI_20150918_001791	{@st66b}Пусто	{@st66b}비우기				
UI_20150918_001792	{@st42}Показать ближайшие группы{/}	{@st42}주변 파티 정보 표시{/}				
UI_20150918_001793	Дружба с{@sti9}%s{@st66b}:{@st66b}Уровень{/}{@sti9}%s{@st66b}	{@sti9}%s{@st66b}과의 친밀도:{@sti9}%s{@st66b}레벨{/}	UI_20150317_000480	{@sti9}%s{@st41b}Близость:{@sti9}%s{@st41b}Уровень{/}	{@sti9}%s{@st41b}과의 친밀도:{@sti9}%s{@st41b}레벨{/}	
UI_20150918_001794	Дружба	친밀도	UI_20150317_000483	{@st41b}Близость{/}	{@st41b}친밀도{/}	
UI_20150918_001795	{@st41b}Получены материалы для создания предмета!	{@st41b}제작 아이템 재료 획득!				
UI_20150918_001796	{@st66b}{s20}Вы стали{/}{s20}{#cc6600}{ol}Неспособны к бою{/}{@st66b}{s20}!{/}	{@st66b}{s20}당신은{/}{s20}{#cc6600}{ol}전투 불능{/}{@st66b}{s20}상태가 되었습니다!{/}	UI_20150317_000605	{@st41b}Вы стали{/}{s20}{#cc6600}{ol}неспособны продолжать бой{/}{@st41b}{/}	{@st41b}당신은{/}{s20}{#cc6600}{ol}전투 불능{/}{@st41b}상태가 되었습니다!{/}	
UI_20150918_001797	{@st66b}Воскреснуть у ближайшей точки Возрождения{/}	{@st66b}가까운 부활지점에서 다시하기{/}	UI_20150317_000606	{@st41b}Воскреснуть в ближайшей точке воскрешения{/}	{@st41b}가까운 부활지점에서 다시하기{/}	
UI_20150918_001798	{@st66b}Воскреснуть здесь (требуется%s TP){/}	{@st66b}제자리에서 다시하기(NXP %s개 필요){/}	UI_20150317_000607	{@st41b}Воскреснуть здесь (Требуется %s TP){/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}	
UI_20150918_001799	{@st66b}Вернуться в поле{/}	{@st66b}필드로 복귀하기{/}	UI_20150317_000608	{@st41b}Вернуться на поле{/}	{@st41b}필드로 복귀하기{/}	
UI_20150918_001800	{@st66b}Отказаться от квеста и попробовать снова{/}	{@st66b}퀘스트 포기 후 재시작하기{/}	UI_20150317_000609	{@st41b}Отменить квест и начать сначала{/}	{@st41b}퀘스트 포기 후 재시작하기{/}	
UI_20150918_001801	{@st66b}Попытаться снова{/}	{@st66b}재도전{/}	UI_20150317_000610	{@st41b}Попробовать снова{/}	{@st41b}재도전{/}	
UI_20150918_001802	{@st66b}Проданные вещи{/}	{@st66b}내가 판매한 아이템{/}				
UI_20150918_001803	{@st53}Очки Рейтинга: %s	{@st53}랭킹포인트: %s				
UI_20150918_001804	Нельзя передать: %s	총 거래 불가: %s개				
UI_20150918_001805	{@st42b}Проверить диалог{/}	{@st42b}대사 확인{/}				
UI_20150918_001806	{@st66b}Дать еду вне группы{/}	{@st66b}파티원 외 음식 제공{/}				
UI_20150918_001807	{@st41b}Поменять надпись Вывески	{@st41b}간판이름변경				
UI_20150918_001808	{@sti9}Мой Ранг	{@sti9}내 랭킹				
UI_20150918_001809	{@sti9}Ранг Убийств	{@sti9}킬 랭킹				
UI_20150918_001810	{@sti9}Ранг Урона	{@sti9}데미지 랭킹				
UI_20151001_001811	{@st43}Настройки управления{/}	{@st43}키 설정{/}				
UI_20151001_001812	Категория	{@st45tw2}카테고리				
UI_20151001_001813	Действие	액션				
UI_20151001_001814	Значения по умолчанию	기본값 복원				
UI_20151016_001815	{@st59}Выбранный предмет будет заблокирован.{/}	{@st59}선택한 아이템이 잠금 상태가 됩니다.{/}				
UI_20151016_001816	{@st59}Вы можете изменить вид вашего Дома и просмотреть его.	{@st59}미리보기로 살펴보고 숙소의 테마를 변경할 수 있습니다. 	UI_20150323_001384	{@st59}Изменить дом{nl}- Изменение карты дома и добавление слотов персонажа.	{@st59}속소 변경{nl}- 숙소를 변경하여 맵을 변경하고 인원수를 확장합니다.	
UI_20151016_001817	%s{s15}Персонажа{/}	정원%s명{/}				
UI_20151016_001818	{@st42b}Просмотр	{@st42b}미리보기				
UI_20151016_001819	{@st42b}Вернуть	{@st42b}돌아가기				
UI_20151016_001820	{@st42b}Купить	{@st42b}구매				
UI_20151016_001821	{@st42b}Подтвердить	{@st42b}적용				
UI_20151016_001822	Название и{nl}Заметка	길드명과 소개글				
UI_20151016_001823	Фамилия	팀이름				
UI_20151016_001824	Звание	직책				
UI_20151016_001825	Заметки	공지사항				
UI_20151022_001826	{@st41}Сервер переполнен	{@st41}서버 입장 대기중				
UI_20151022_001827	{#000000}{s18}Сервер переполнен. Ожидание входа.	{#000000}{s18}서버 인원이 가득 차 입장 대기 중 입니다.				
UI_20151022_001828	{@st66b18}Текущая позиция: %s	{@st66b18}현재 순위: %s				
UI_20151022_001829	{@st66b}Эффекты других игроков	{@st66b}다른 캐릭터 이펙트 보기				
UI_20151102_001830	NXP	NXP				
UI_20151224_001831	{@st41b}Изменение{s18}(Требуется 100 TP){/}	{@st41b}변경{s18}(TP 100 필요){/}	UI_20150317_000045	{@st41b}Изменить{s18}(Требуется 100 ТР){/}	{@st41b}변경{s18}(NXP 100 필요){/}	
UI_20151224_001832	Потребляемое количество	소비 개수				
UI_20151224_001833	Доступное кол-во.	보유 개수				
UI_20151224_001834	{@st43}Магазин Заклинаний{/}	{@st43}주문 판매상점{/}	UI_20150428_001498	{@st43}Покупки в магазине{/}	{@st43}매입상점{/}	
UI_20151224_001835	{@st59}Закрыть{/}	{@st59}주문 판매상점을 닫습니다{/}				
UI_20151224_001836	{@st43}Магазин Заклинаний	{@st43}주문 판매상점	UI_20150317_000065	{@st43}Торговый автомат заклинаний	{@st43}버프 자판기	
UI_20151224_001837	Магазин Заклинаний	주문 판매상점	UI_20150317_000069	Торговый автомат заклинаний	버프 자판기	
UI_20151224_001838	{@st59}Закрыть	{@st59}주문 판매상점을 닫습니다.	UI_20150317_000070	{@st59}Закрыть торговый автомат заклинаний.	{@st59}버프 자판기를 닫습니다.	
UI_20151224_001839	{@st59}Магазин Заклинаний{nl}- Вы можете получить баф от игрока, заплатив серебром.	{@st59}주문 판매상점{nl}- 실버를 지불해 해당 플레이어에게 버프 스킬을 받을 수 있습니다.	UI_20150317_000071	{@st59}Торговый автомат заклинаний{nl}- Вы можете произвести оплату серебром для получения заклинаний от другого игрока.	{@st59}버프 자판기{nl}- 실버를 지불해 해당 플레이어에게 버프 기술을 시전받을 수 있습니다.	
UI_20151224_001840	{@st41b}Постройка	{@st41b}건설				
UI_20151224_001841	{@st41b}Материалы и цены	{@st41b}소비재료 및 비용				
UI_20151224_001842	{@st66b}Подвал	{@st66b}베이스캠프	UI_20150406_001460	{@st41b}Лагерь	{@st41b}베이스캠프	
UI_20151224_001843	{@st66b}Записи	{@st66b}기록				
UI_20151224_001844	Количество Лап	다리개수	UI_20150729_001734	Leg Count	다리갯수	
UI_20151224_001845	{@st41}Подтвердить	{@st41}확인				
UI_20151224_001846	{@st42}Использовать{/}	{@st42}사용{/}				
UI_20151224_001847	{@st66b18}※ Покупки, сделанные с помощью TP, не возвращаются.{/}	{@st66b18}※구매에 사용된 TP는 환불되지 않습니다.{/}				
UI_20151224_001848	{@st59}Гильдия (/ g chat){/}	{@st59}길드  (/g 할말){/}				
UI_20151224_001849	{@st59}Гильдия (/ g chat){/}	{@st59}길드   (/g 할말){/}				
UI_20151224_001850	{@st42}Размер текста	{@st42}글자 크기				
UI_20151224_001851	{@st66b}Информация	{@st66b}정보	UI_20150317_000153	{@st41b}Информация	{@st41b}정보	
UI_20151224_001852	Статуя Богини HP	여신상HP				
UI_20151224_001853	Раунд	라운드				
UI_20151224_001854	Игрок	플레이어				
UI_20151224_001855	Союзник	아군				
UI_20151224_001856	Противник	적군				
UI_20151224_001857	{@st66b}Кулинария	{@st66b}조리	UI_20150414_001491	{@st41b}Готовить	{@st41b}조리	
UI_20151224_001858	{@st66b}Еда	{@st66b}음식	UI_20150414_001492	{@st41b}Еда	{@st41b}음식	
UI_20151224_001859	{@st66b}Список	{@st66b}목록	UI_20150317_000214	{@st41b}Список	{@st41b}목록	
UI_20151224_001860	{@st66b}Управление	{@st66b}관리	UI_20150317_000215	{@st41b}Управление	{@st41b}관리	
UI_20151224_001861	{@st59}Закрыть{/}	{@st59}길드 정보를 닫습니다{/}				
UI_20151224_001862	{@st43}Гильдия{/}	{@st43}길드{/}				
UI_20151224_001863	{@st41b}Основная информация	{@st41b}기본정보				
UI_20151224_001864	{@st41b}Собственность	{@st41b}속성				
UI_20151224_001865	Поиск группы для гильд квеста.	길드이벤트 참가자를 모집하고 있습니다.				
UI_20151224_001866	{@st41b}Повышение и Ранг	{@st41b}성장 및 랭크				
UI_20151224_001867	{@st41b}Атрибуты Гильдии	{@st41b}길드 특성				
UI_20151224_001868	{@st43}Повысить Гильдию{/}	{@st43}길드 성장{/}				
UI_20151224_001869	Канал / Область	채널 / 위치				
UI_20151224_001870	Призвать	소환				
UI_20151224_001871	Для Членов Гильдии	길드원에게 가기				
UI_20151224_001872	Вперед	가기				
UI_20151224_001873	{@st43}История{/}	{@st43}히스토리{/}				
UI_20151224_001874	{@st59}Закрыть{/}	{@st59}히스토리 정보를 닫습니다.{/}				
UI_20151224_001875	{@st45tw2}Категория{/}	{@st45tw2}항목{/}				
UI_20151224_001876	{@st45tw2}Вариации значения{/}	{@st45tw2}변동값{/}				
UI_20151224_001877	{@st45tw2}Время{/}	{@st45tw2}시간{/}				
UI_20151224_001878	{@st45tw2}Восстановить{/}	{@st45tw2}복구{/}				
UI_20151224_001879	{@st66b}Подземелья{/}	{@st66b}던전{/}				
UI_20151224_001880	{@st66b}Запросить офисные миссии{/}	{@st66b}의뢰소 미션{/}				
UI_20151224_001881	{@st66b18}Кол-во входов:{/}	{@st66b18}입장 횟수{/}				
UI_20151224_001882	{@st45tw2}Название{/}	{@st45tw2}이름{/}				
UI_20151224_001883	{@st45tw2}Необходимый Ур.{/}	{@st45tw2}입장레벨{/}				
UI_20151224_001884	Времени прошло:	검색 시간: 				
UI_20151224_001885	{@st59}Увеличить{/}	{@st59}지도를 확대합니다{/}				
UI_20151224_001886	{@st59}Уменьшить{/}	{@st59}지도를 축소합니다{/}				
UI_20151224_001887	{@st59}Показать последнюю точку портала{/}	{@st59}마지막 워프 지역을 봅니다{/}				
UI_20151224_001888	{@st59}Показать текущее местоположение{/}	{@st59}현재 위치를 봅니다{/}				
UI_20151224_001889	{@st59}Аксессуар для головы 3{/}	{@st59}헤어 코스튬3{/}				
UI_20151224_001890	{@st59}Стиль прически{/}	{@st59}헤어{/}				
UI_20151224_001891	{@st41b}Отменить	{@st41b}취 소				
UI_20151224_001892	{@st41b}Подтвердить	{@st41b}확 인				
UI_20151224_001893	{@st66b}Обжиг{/}	{@st66b}로스팅{/}	UI_20150714_001569	{@st41b}Обжиг{/}	{@st41b}로스팅{/}	
UI_20151224_001894	{@st66b}Запись{/}	{@st66b}기록{/}				
UI_20151224_001895	Оставшееся	남은 개수				
UI_20151224_001896	{@st66b}Техническое обслуживание{/}	{@st66b}손질{/}	UI_20150323_001333	{@st41b}Ремонт{/}	{@st41b}손질{/}	
UI_20151224_001897	{@st66b}Починить{/}	{@st66b}수리{/}	UI_20150323_001345	{@st41b}Ремонтировать{/}	{@st41b}수리{/}	
UI_20151224_001898	{@st41}Уровень умения	{@st41}스킬레벨				
UI_20151224_001899	{@st41}Ценные Материалы	{@st41}재물 재료				
UI_20151224_001900	{@st66b}Уволить Помощника (Стоимость: %s TP){/}	{@st66b}헬퍼 남기기(TP %s개 필요){/}	UI_20150714_001574	{@st66b}Оставить помощника (Требуется %s TP){/}	{@st66b}헬퍼 남기기(NXP %s개 필요){/}	
UI_20151224_001901	{@st66b}Вся карта{/}	{@st66b}전체 지도{/}				
UI_20151224_001902	{@st59}Показать карту{/}	{@st59}전체 지도를 엽니다{/}				
UI_20151224_001903	{ol}Сообщение	{ol}메시지	UI_20150317_000352	{ol}Сообщение	{ol}메세지	
UI_20151224_001904	{@st66b18}Получить	{@st66b18}아이템 수령함				
UI_20151224_001905	{@st66b18}Продать	{@st66b18}판매 등록				
UI_20151224_001906	{@st66b18}Купить	{@st66b18}판매중인 아이템				
UI_20151224_001907	{@st45tw2}Ур.{/}	{@st45tw2}레벨{/}				
UI_20151224_001908	{@st45tw2}Цена за ед.{/}	{@st45tw2}단가{/}				
UI_20151224_001909	{@st45tw2}Кол-во{/}	{@st45tw2}구매개수{/}				
UI_20151224_001910	{@st45tw2}Общая цена{/}	{@st45tw2}총 금액{/}				
UI_20151224_001911	{@st42}Дополнительные параметры{/}	{@st42}상세옵션{/}				
UI_20151224_001912	{@st65}Уровень{/}	{@st65}레벨{/}				
UI_20151224_001913	{@st65}Ур. улучшения{/}	{@st65}강화 수치{/}				
UI_20151224_001914	{@st59}Поиск по названию и доп. параметрырам{/}	{@st59}입력한 이름과 작성된 옵션으로 검색합니다{/}				
UI_20151224_001915	{@st65}С мин. цены{/}	{@st65}낮은 가격순{/}				
UI_20151224_001916	{@st65}С макс. цены{/}	{@st65}높은 가격순{/}				
UI_20151224_001917	{@st45tw2}Кол-во{/}	{@st45tw2}개수{/}				
UI_20151224_001918	{@st45tw2}Время до извлечения{/}	{@st45tw2}수령 가능 시간{/}				
UI_20151224_001919	{@st66b}Период продаж и Комиссии{/}	{@st66b}판매 등록 시간 및 수수료{/}				
UI_20151224_001920	{@st66}После 48 часов Вы можете получить ваше{nl}серебро Аукциона за исключением Token.	{@st66}토큰 아이템을 제외한 판매 아이템의{nl}정산된 실버는 48시간 후 수령할 수 있습니다.{/}				
UI_20151224_001921	{@st45tw2}Срок{/}	{@st45tw2}마감 시간{/}				
UI_20151224_001922	{@st45tw2}Комиссия{/}	{@st45tw2}판매 완료시 수수료{/}				
UI_20151224_001923	{@st45tw2}Общая цена{/}	{@st45tw2}총금액{/}				
UI_20151224_001924	Высший предел цен{/}	상한가{/}				
UI_20151224_001925	Низший предел цен{/}	하한가{/}				
UI_20151224_001926	{@st66}Низкие цены Аукциона{/}	{@st66}하위시세{/}				
UI_20151224_001927	{@st66}Высшие цены Аукциона{/}	{@st66}상위시세{/}				
UI_20151224_001928	%s (Ch%s)	%s (%s 채널)				
UI_20151224_001929	Число фрагментов	파편의 개수				
UI_20151224_001930	{@st66b}Открыть	{@st66b}열기	UI_20150401_001417	{@st41b}Открыть	{@st41b}열기	
UI_20151224_001931	{@st66b}Ящик предложений	{@st66b}봉헌함	UI_20150401_001418	{@st41b}Ящик предложений	{@st41b}봉헌함	
UI_20151224_001932	{@st66b}Члены{/}	{@st66b}구성{/}	UI_20150317_000439	{@st41b}Участники{/}	{@st41b}구성{/}	
UI_20151224_001933	{@st66b}Пати событие{/}	{@st66b}파티 이벤트{/}	UI_20150317_000440	{@st41b}События группы{/}	{@st41b}파티 이벤트{/}	
UI_20151224_001934	{@st66b}Настройки{/}	{@st66b}설정{/}				
