QUEST_UNUSED_20151022_000953	Вы уже получили их все?{nl}	벌써 다 구해 온 건가?{nl}	QUEST_LV_0100_20151016_009614	It can only be obtained from the monsters at the plaza over there.{nl}Use the trap near them.	저 쪽 광장에 있는 몬스터에게서만 구할 수 있어요.{nl}그 근처에서 덫을 사용하세요.	마르젤리유스
QUEST_UNUSED_20151022_000954	Я знал это. Нам все еще нужно больше.	그럼 그렇지. 아직 모자라.				마르젤리유스
QUEST_UNUSED_20151022_000955	Этого достаточно.{nl}Пока вы хорошо справились.{nl}	이 정도는 충분한 양이군.{nl}그 동안 수고했어. {nl}	QUEST_LV_0100_20151001_008358	This is good enough! {nl}Thank you very much!	이정도면 충분한 양입니다!{nl}정말 감사합니다!	마르젤리유스
QUEST_UNUSED_20151022_000956	Если мы встретимся в следующий раз, я буду много угощать вас нашими торговцами.{nl}Я сделаю все остальное, так что возвращайтесь.	나중에 또 만날 일이 있다면 우리 상단에서 아주 푸짐하게 대접하지.{nl}나머진 내가 알아서 할 테니 이만 가 봐.				마르젤리유스
QUEST_UNUSED_20151022_000957	Здравствуйте.{nl}Вы когда-нибудь слышали о Nestospa?{nl}	안녕하시오.{nl}혹시 네스토스파라고 들어 보셨소?{nl}				안타나스
QUEST_UNUSED_20151022_000958	Что ж, на самом деле это не имеет значения, даже если мы ничего об этом не слышали.{nl}Они просто спокойно концентрируются на своих религиозных убеждениях.{nl}	뭐, 들어본 적 없어도 별로 상관은 없네만.{nl}본디 조용하게 자기의 신앙에만 충실한 사람들이니까.{nl}	QUEST_UNUSED_20151016_000778	{nl}The people of Nestospa here are just quietly doing their work.{nl}Myself, I'm here making tombstones.{nl}The problem is I have no materials.{nl}Would you help me?	{nl}이 곳에 있는 네스토스파 사람들은 조용히 자기 일만 한다오.{nl}난 지금 여기서 비석을 만들고 있소.{nl}그런데 영 재료들이 모이지 않네.{nl}좀 도와주시겠소?	안타나스
QUEST_UNUSED_20151022_000959	Я одна из тех Нестоспа.{nl}Молитвы - это хорошо, но я делаю надгробие, чтобы посмотреть, поможет ли это богиням.{nl}	나도 그 네스토스파의 일원이요.{nl}기도도 좋지만 여신께 힘이 되지 않을까 해서 비석을 만들고 있다오.{nl}				안타나스
QUEST_UNUSED_20151022_000960	Я пытаюсь избавиться от злой энергии и послать богине только священную энергию.{nl}Но у меня проблемы со сбором материалов.{nl}	사악한 기운은 거르고 성스러운 기운만을 모아 여신께 보내려는 것이지.{nl}그런데 영 재료들이 모이질 않네. {nl}				안타나스
QUEST_UNUSED_20151022_000961	Вы можете мне помочь?	조금 도와줄 수 있겠소?				안타나스
QUEST_UNUSED_20151022_000962	Слишком много материалов.{nl}Слушайте внимательно.{nl}	이거 원 재료가 한두 가지여야지.{nl}잘 들으시오.{nl}	QUEST_UNUSED_20151001_000482	There's two things we need.{nl}Listen closely. {nl}Get some lime powder from monsters, and then some flat stones for construction.	재료가 한 두가지여야지.{nl}잘 들으시오.{nl}몬스터에게서 횟가루도 얻어야 하고, 깔린 돌들에게서 석재용 돌도 구해야 하오.	안타나스
QUEST_UNUSED_20151022_000963	Получите известковый порошок от монстров, а затем несколько плоских камней для строительства.{nl}Вы будете заняты.	석재용 돌도 구해야 하고 몬스터에게 횟가루도 얻어야 하오. {nl}많이 바쁠 거요.	QUEST_UNUSED_20151001_000483	{nl}You'll be busy.	{nl}많이 바쁠 거요.	안타나스
QUEST_UNUSED_20151022_000964	Я не могу просто стоять на месте, даже если я не могу установить фактов демонов напрямую.{nl}Каждый выполняет свою задачу.	직접 나서서 마족을 상대하지 못한다고 해서 가만히 있을 순 없지 않겠소.{nl}각자 자기가 할 수 있는 일을 하는 것이지.				안타나스
QUEST_UNUSED_20151022_000965	Goold. Молодец.{nl}Теперь все материалы собраны .. Нам нужны специальные инструменты.	이야, 잘 해 주었소.{nl}이제 재료는 모였고.. 특별한 도구가 필요하지.	QUEST_UNUSED_20151001_000485	Wow, you did great.	이야, 잘 해 주었소.	안타나스
QUEST_UNUSED_20151022_000966	Хорошо. Поскольку вы помогали мне до сих пор, почему бы вам самому не сделать надгробие?{nl}Ваше имя станет достоянием богини, обладающей священной силой.{nl}	자. 여태껏 날 도왔으니 자네도 비석 하나 정돈 만들어 보는 게 어떻겠소.{nl}여신께 자네의 이름이 신성한 힘과 함께 닿을 거요.{nl}	QUEST_LV_0100_20151016_009615	Now I can craft tombstones.{nl}Try making one yourself.{nl}I'll give you the materials and tools again.	이제 비석을 만들 수 있겠군.{nl}여기에 한 번 만들어 보시오.{nl}내가 재료와 도구를 다시 줄 테니.	안타나스
QUEST_UNUSED_20151022_000967	Просто сделай все возможное, чтобы сделать форму.{nl}Как насчет этого? Хочешь попробовать?	온 신심과 정성을 다해서 모양만 잡아보면 되오.{nl}어때, 한 번 해 보겠소?				안타나스
QUEST_UNUSED_20151022_000968	Сделайте это красиво.{nl}Я сделаю все остальное, так что не беспокойтесь слишком сильно.	어디 한 번 잘 예쁘게 만들어 보시오.{nl}마무리는 내가 할 테니 너무 걱정 말고.	QUEST_LV_0100_20151001_008360	You can make it here. 	이 옆에 만들면 되오.	안타나스
QUEST_UNUSED_20151022_000969	Это довольно красивая форма, сложная, но тяжелая.{nl}Последние штрихи оставь мне.{nl}	담담하니 묵직한 모양이 인상깊군.{nl}마무리는 내게 맡기시오.{nl}	QUEST_LV_0100_20151016_009616	Good job.{nl}I'm sure Giedra over there will also require your help.	수고했소.{nl}아마 저 위쪽에 기에르다도 당신의 도움이 필요 할 게요.	안타나스
QUEST_UNUSED_20151022_000970	Я не знаю, сколько надгробий мы собираемся сделать…{nl}Но, когда вы с этого момента видите такие надгробия, пожалуйста, помните, что есть такие люди, как мы.{nl}	우리가 얼마나 많은 비석을 만들게 될런진 모르겠지만.. {nl}앞으로 이런 비석을 보면 우리 같은 사람도 있을 거라고 기억해 주면 좋겠소.{nl}				안타나스
QUEST_UNUSED_20151022_000971	Королевство еще не было разрушено демонами.{nl}Если мы сделаем все возможное, мы сможем найти мир.{nl}	왕국은 아직 마족에게 무너지지 않았소.{nl}정성을 다하면 언젠간 예전같은 평화를 찾을 수 있을 게요.{nl}				안타나스
QUEST_UNUSED_20151022_000972	А, там, наверху, нам нужна помощь Гиедры возле холма Бадерам.{nl}Если вы в порядке, я хочу, чтобы вы мне помогли.	참, 아마 저 위쪽, 바데람 언덕 근처의 기에드라도 도움이 필요하다오.{nl}괜찮다면 자네가 도와줬으면 좋겠군.				안타나스
QUEST_UNUSED_20151022_000973	Есть ли у вас какие-нибудь дела?{nl}	저에게 무슨 일이시지요?{nl}	QUEST_UNUSED_20151016_000779	Antanas told you to go?{nl}I'm Giedra, from Nestospa.{nl}If you already met Antanas, you probably know what we do by now, so I'll keep it short.	안타나스가 가 보라고 하셨다구요?{nl}저는 네스토스파의 기에드라라고 합니다.{nl}안타나스를 만나고 오셨으면 저희가 하는 일에 대한 이야기는 들으셨을 테니 길게 말 하지 않을게요.	기에드라
QUEST_UNUSED_20151022_000974	Антанас попросил вас помочь мне?{nl}Это хорошо. Я составляю здесь священные писания богинь.{nl}	아, 안타나스 아저씨께서 도와주라 하셨다고요?{nl}정말 잘 됐네요. 저는 여기서 여신의 경전을 만들고 있어요.{nl}	QUEST_UNUSED_20151016_000780	{nl}I'm gathering materials to make scriptures of the goddesses.{nl}Regular paper gets yellow and falls apart too quickly... so I'm looking for a material that won't get wet or change color. {nl}Transparent monster shells are perfect for this, since they last a long time after they're carved.{nl}Will you gather some for me?	{nl}저는 여기서 여신의 경전을 만들기 위한 재료를 모으고 있어요.{nl}일반 종이들은 금방 누래지고 부스러져서.. 이번에는 잘 젖지도 않고 변색도 없는 재료를 구하고있죠.{nl}몬스터들의 투명한 껍질이 딱 좋아요. 잘 다듬어서 글을 새기면 오래 가죠.{nl}그것들을 좀 구해 주시겠어요?	기에드라
QUEST_UNUSED_20151022_000975	У нас должно быть что-то, на что можно положиться, когда мы сталкиваемся с трудностями, как сейчас.{nl}	이렇게 힘들고 어려운 때일 수록 마음에 기댈 곳이 있어야 어떻게든 버티지 않겠어요?{nl}				기에드라
QUEST_UNUSED_20151022_000976	Священное Писание помогло в этом.{nl}Мы должны успокоить нас, читая слова богинь.{nl}	그걸 경전이 도와주는 거죠.{nl}여신의 말씀을 읽으면서 마음을 차분하게 하는 거예요.{nl}				기에드라
QUEST_UNUSED_20151022_000977	Сначала мы должны собрать материалы для составления Священного Писания.{nl}Обычные листы становятся желтыми и рвутся… Сейчас мы пытаемся скомпилировать его с новыми материалами.{nl}	일단 경전을 만들기 위한 재료를 모아야 해요.{nl}일반 종이들은 금방 누래지고 부스러져서.. 이번에는 새로운 재료로 해보려고요.{nl}				기에드라
QUEST_UNUSED_20151022_000978	Прозрачные панцири монстров - это хорошо.{nl}Когда мы гравируем на них буквы, они служат долго.{nl}Вы можете мне их достать?{nl}{nl}	몬스터들의 투명한 껍질이 딱 좋아요. {nl}잘 다듬어서 글을 새기면 오래 가죠.{nl}그것들을 좀 구해 주시겠어요?{nl}{nl}				기에드라
QUEST_UNUSED_20151022_000979	Их легко найти.{nl}Хорошо, тогда я рассчитываю на тебя.	흔한 재료라서 구하기는 쉬워요.{nl}그럼 잘 부탁드립니다.	QUEST_LV_0100_20151001_008365	It's a pretty common material so it will be easily to collect. 	흔한 재료라서 구하기는 쉬워요.	기에드라
QUEST_UNUSED_20151022_000980	Каждому нужно что-то, чтобы полагаться на одного.{nl}Но богини ..{nl}	누구나 마음에 기댈 곳은 필요해요.{nl}하지만 여신께서는.. {nl}				기에드라
QUEST_UNUSED_20151022_000981	Да.{nl}Мы должны быть подобны большому дереву, на которое можно положиться.	그렇죠. {nl}저희가 기댈 수 있는 큰 나무가 되어 드려야 할 텐데요.				기에드라
QUEST_UNUSED_20151022_000982	Вы принесли их раньше, чем я ожидал.{nl}Эта оболочка станет священным писанием после ее полировки. Спасибо.{nl}	생각보다 빨리 가져오셨네요.{nl}이 껍질은 잘 다듬어서 경전이 될 거예요. 감사합니다.{nl}	QUEST_UNUSED_20151016_000781	You're back faster than I thought.{nl}I'll use these shells to make the scriptures.{nl}Thank you.	생각보다 빨리 가져오셨네요.{nl}이 껍질은 이제 잘 다듬어서 경전이 될 거예요.{nl}감사합니다.	기에드라
QUEST_UNUSED_20151022_000983	Для создания Священного Писания важны листы, но также важны переплет.{nl}В особенности, строки. Будет бесполезно, если Священное Писание будет развязано.{nl}	경전을 만드려면 종이도 중요하지만 제본 작업도 중요해요.{nl}특히 끈이 중요하죠. 기껏 만든 경전이 다 풀어지면 무슨 소용이겠어요?{nl}	QUEST_LV_0100_20151016_009617	Bookbinding is also an important part of making a scripture.{nl}You have to bind them with sturdy string.{nl}String made from monster leather is ideal, but they are too short.{nl}I'll give you an anvil so would you mind creating Bookbinding String from the leather straps?	경전을 만들려면 종이도 중요하지만 제본 작업도 중요해요.{nl}잘 끊어지지 않는 끈으로 잘 묶어 줘야 돼요.{nl}몬스터의 가죽으로 만든 끈이 좋기는 한데, 짤막짤막해서 문제예요.{nl}제가 모루를 드릴 테니 가죽끈으로 제본용 끈을 만들어다 주시겠어요?	기에드라
QUEST_UNUSED_20151022_000984	Веревка, сделанная из кожи чудовища, самая лучшая, но проблема в том, что она короткая.{nl}Я дам вам Мору, чтобы вы могли сделать кожаную веревку для переплета?{nl}	몬스터의 가죽으로 만든 끈이 참 좋은데, 짧은 게 문제예요.{nl}제가 무두질용 모루를 드릴 테니 가죽 끈으로 제본용 끈을 만들어 주시겠어요?{nl}				기에드라
QUEST_UNUSED_20151022_000985	Сначала мы должны получить кожаные нити от монстров.{nl}После этого мы будем использовать этот Мору, чтобы сделать нить для переплета.{nl}	일단 몬스터에게서 가죽 끈을 구해야겠죠.{nl}그 다음에 이 모루를 사용해서 제본용 질긴 끈 뭉치로 만드는 거예요.{nl}	QUEST_LV_0100_20151016_009618	Listen up. First gather leather straps from monsters, then use this anvil to craft Lump of Sturdy Strings for Bookbinding with them.{nl}Connect the short pieces into a longer string for bookbinding.	잘 들으세요. 일단 몬스터에게서 가죽끈을 구한 다음에, 이 모루를 사용해서 가죽끈을 제본용 질긴 끈 뭉치로 만드는 거예요.{nl}짤막한 것들을 한 데 이어서 긴 제본용 끈을 만들어서 뭉쳐 주는 거죠.	기에드라
QUEST_UNUSED_20151022_000986	Короткие будем соединять, чтобы получилась длинная веревка для привязки.	짤막한 것들을 한데 이어서 긴 제본용 끈으로 뭉치는 거죠.				기에드라
QUEST_UNUSED_20151022_000987	Я давно научился связыванию у Орши.{nl}Но задача слишком большая - мои собственные силы.	제본은 예전에 오르샤에서 배웠죠.{nl}하지만 제 힘으론 그 작업은 무리더라고요.	QUEST_LV_0100_20151001_008370	Return to me when you are done making the string. 	뭉치가 완성되면 돌아오세요.	기에드라
QUEST_UNUSED_20151022_000988	Ах! Что я должен делать? что мне делать ..{nl}Без него я не узнаю, Нестос я или Анастос.{nl}	아! 어떡하지? 어떡해야해..{nl}그게 없으면 내가 네스토스인지 아나스토스인지 어디 누구의 시정잡배인지 누가 어떻게 알아.{nl}	QUEST_UNUSED_20151016_000782	Oh, my sign... Without it there's no telling if I'm Nestospa or Anastospa...{nl}I lost everything... The monsters took everything...{nl}I'm done...{nl}I was going to Fasika Plateau after my pilgrimage but...	아 내 표식.. 그게 없으면 내가 네스토스인지 아나스토스인지 모르는데..{nl}다 잃어버렸어.. 몬스터들이 가져가 버렸어..{nl}난 끝났어..{nl}순례를 끝내고 파사카 협곡으로 가려고 했는데..	케스타스
QUEST_UNUSED_20151022_000989	Я все. готово.{nl}Поскольку паломник закончился, я пытаюсь отправиться в каньон Пасака, но я сделал это снова.{nl}Ага .. Я не хочу этого делать ..	난 망했어. 망했다고.{nl}순례가 끝났으니 파사카 협곡으로 가려고 했는데 또 저질러 버렸어.{nl}아아.. 다 때려치고 싶다..				케스타스
QUEST_UNUSED_20151022_000990	Да? Ах, я не знал, что ты был там. Мне очень жаль.{nl}Я сейчас. Ах .. слишком отчаянно.{nl}	네? 아, 거기 계신줄도 몰랐어요. 죄송해요.{nl}제가 지금. 아.. 정말 절망적이거든요.{nl}	QUEST_UNUSED_20151016_000783	Oooohh!{nl}Please help me!{nl}My Nestospa sign is gone!	오오오오!{nl}제발 저를 도와 주세요!{nl}네스토스의 표식이 없어졌어요!	케스타스
QUEST_UNUSED_20151022_000991	Мой багаж пропал.{nl}На самом деле внутри есть картофельные клецки, книги и т. Д., Но вывеска Nestos.{nl}	제 짐이 사라졌어요.{nl}사실 안에 든 건 감자만두랑, 책이랑 뭐 별건 아닌데, 네스토스 표식말이에요.{nl}	QUEST_UNUSED_20151016_000784	{nl}It's gone, gone, gone!{nl}Please help me find it!{nl}The monsters must have taken it!	{nl}그게 없어요 없어요 없어!{nl}찾아다 주세요!{nl}몬스터가 가져 간 게 분명해요!	케스타스
QUEST_UNUSED_20151022_000992	Ах .. правда. Знак Нестоса очень важен.{nl}Это так важно для меня… Я уверен, что монстры забрали его.	아.. 그래요. 네스토스 표식이 제일 중요하단 말예요.{nl}제가 그걸 얼마나 아꼈는데.. 분명 몬스터가 가져갔겠죠?				케스타스
QUEST_UNUSED_20151022_000993	Что мне делать ..{nl}Как бы я увидел лица Nestospa ..	어쩌지..{nl}네스토스파 선생님들 얼굴을 무슨 낯으로 본담..	QUEST_UNUSED_20151016_000785	How could this happen...{nl}I'm  done... How am I going to face my Nestospa mentors...	어쩌지 어째..{nl}난 끝났어.. 네스토스파 선생님들 얼굴을 어떻게 봐..	케스타스
QUEST_UNUSED_20151022_000994	Вот и все!{nl}Вау, вы собрали их все!{nl}	그거예요!{nl}와, 다 모아 주셨군요!{nl}	QUEST_UNUSED_20151016_000786	That's it!{nl}Wow, you found them all!{nl}Thank you!{nl}How can I ever repay you...	그거예요! 와 다 모으셨군요!{nl}감사합니다!{nl}이 은혜를 어찌 해야 할 지..	케스타스
QUEST_UNUSED_20151022_000995	Как я могу заплатить за это?{nl}	이 은혜를 어떻게 갚죠?{nl}	QUEST_LV_0100_20151001_008378	{nl}That's it! Wow, you got them all! {nl}Thank you!{nl}How can I thank you enough...	{nl}그거예요! 와 다 모으셨군요!{nl}감사합니다!{nl}이 은혜를 어찌 해야 할 지..	케스타스
QUEST_UNUSED_20151022_000996	Я сказал тарабарщину, верно?{nl}Мне очень жаль. Я был слишком в отчаянии, поэтому хотел отказаться от всего.{nl}	아깐 제가 너무 횡설수설했었죠.{nl}정말 미안해요. 진짜 다 그만두고 싶을 만큼 절망적이였거든요.{nl}	QUEST_LV_0100_20151016_009620	Everything is in order now! Now I'll go to Fasika Plateau!{nl}Hahahahahahahahaha!!	아아 이제 됐어! 이제 파사카 협곡으로 가야지!{nl}하하하!!	케스타스
QUEST_UNUSED_20151022_000997	Этот знак для нас как священный объект.{nl}Это символ, благодаря которому мы получили много разнообразных знаний и прошли через множество испытаний.{nl}	이 표식은 저희에겐 성물과도 같은 거에요.{nl}수 많은 지식을 쌓고 시련을 통과했다는 인정을 받았다는 증표거든요.{nl}				케스타스
QUEST_UNUSED_20151022_000998	Мы должны вернуться.{nl}Мы не потеряем его снова, верно?{nl}	이젠 가봐야겠어요.{nl}설마 또 잃어버리진 않겠죠.{nl}				케스타스
QUEST_UNUSED_20151022_000999	А…{nl}Антанас и Гедра их хорошо хранят, но я не понимаю, почему я их так часто теряю.{nl}Я думаю, что обладаю какой-то секретной силой, которая притягивает монстров ..{nl}	아, 정말이지..{nl}안타나스 아저씨나 기에드라는 잘 간수하고 있던데, 왜 저는 이렇게 잘 잃어버릴까요.{nl}뭔가 몬스터를 끌어당기는 힘이라도 있는 걸까..{nl}	QUEST_LV_0100_20151016_009621	Oh come on...{nl}The Nestos sign was created after the falling out with the Anastos.{nl}	아 정말이지..{nl}사실 네스토스파의 표식은 아나스토스파와 갈리기 시작하면서 만들어진 거예요.{nl}	케스타스
QUEST_UNUSED_20151022_001000	В любом случае, сейчас я пойду в каньон Пасака, где присутствуют мастера!{nl}Большое спасибо!	어쨌든 이젠 선생님들이 계신 파사카 협곡으로 갈래요!{nl}정말 감사했습니다!	QUEST_LV_0100_20151016_009622	{nl}Antanas and Giedra here seem to be holding it, but why do I keep losing it so often...{nl}Anyways, I want to go on a pilgrimage to Fasika Plateau where there are more Nestos now!{nl}Thank you!	{nl}이 곳의 안타나스나 기에드라는 멀쩡하게 잘 들고 있던데, 왜 저는 이렇게 잘 잃어버릴까요..{nl}어쨌든 이제 네스토스파가 더 많이 모여있는 파사카 협곡으로 순례 갈래요!{nl}감사했습니다!	케스타스
QUEST_UNUSED_20151022_001001	Чтобы собрать священную силу, мы должны обладать некоторыми необходимыми инструментами.{nl}Как видите, я не священник, который тренировался в течение длительного времени.{nl}	성스러운 힘을 모으려면 그 만한 장비가 따라줘야 한다오.{nl}보다시피 난 오랜 수행을 쌓은 성직자는 아니니 말이오.{nl}	QUEST_LV_0200_20151016_009683	However...{nl}We can't set up a tombstone with only these ingredients.{nl}I've ordered some necessary tools from the Blacksmith and the Equipment Merchant in Orsha.	그런데..{nl}이 재료들만 가지고는 당연히 비석을 세울 수 없소.{nl}내가 오르샤의 대장장이와 장비상인에게 도구들을 주문해 두었소.	안타나스
QUEST_UNUSED_20151022_001002	Я заказал специальный молоток и зубило.{nl}Вы можете получить их, так как срок оплаты истек?	내가 오르샤의 대장장이에게 특별한 망치와 정을 주문해 두었소.{nl}약속 날짜가 다 되었으니 그걸 좀 찾아와 줄 수 있겠소?	QUEST_LV_0200_20151016_009684	{nl}Please get it for me.	{nl}그걸 좀 찾아오시오.	안타나스
QUEST_UNUSED_20151022_001003	Обычные инструменты не работают.{nl}Если бы они работали, я бы не стал просить вас о помощи.	보통 도구론 절대 안 되오.{nl}그게 되었으면 자네 도움을 빌릴 필요는 없었겠지.	QUEST_LV_0200_20151001_009189	Be careful on your journey.	먼 길 조심하시오.	안타나스
QUEST_UNUSED_20151022_001004	Антанас прислал вас?{nl}Его приказы слишком сложны ..{nl}	안타나스씨가 보내서 온 건가?{nl}어휴, 그 아저씨 어찌나 주문이 까다로운지..{nl}	QUEST_LV_0200_20151016_009685	So Antanas sent you.{nl}Here's the hammer.	안타나스가 보내서 오신 분이군요.{nl}여기 주문해 두신 망치가 있습니다.	대장장이
QUEST_UNUSED_20151022_001005	У других кузнецов возникнут проблемы с выполнением его приказов.{nl}Вот молоток. Вы собираетесь выгравировать на нем священное заклинание?	나니까 그 주문을 받은 거야.{nl}자. 여기 망치. 신성한 주문을 새길 건가 보지?	QUEST_LV_0200_20151001_009191	{nl}Hmm...	{nl}흠..	대장장이
QUEST_UNUSED_20151022_001006	Долото?{nl}Я не продаю долота, поэтому попросил кого-нибудь подготовить его.{nl}	정?{nl}아아. 그건 그 아저씨 주문에 도저히 맞출 수가 없는 부분이 있어서 따로 맡겼어.{nl}	QUEST_LV_0100_20151016_009623	Pill?{nl}You should be able to get that from the equipment merchant.	정?{nl}그건 장비상인에게 있을 겁니다.	대장장이
QUEST_UNUSED_20151022_001007	Иди познакомься с Джурой.{nl}Она работает в магазине оборудования.	율라를 찾아가 봐.{nl}그 아이는 장비 상점에서 일하고 있어.				대장장이
QUEST_UNUSED_20151022_001008	Увидимся позже.{nl}С этого момента вы собираетесь ремонтировать свое оборудование, верно?	나중에 또 봐.{nl}앞으로 수리는 꼭 여기서 하실거죠, 손님?	QUEST_LV_0100_20151016_009624	Take care on the long road ahead.	먼 길 조심하세요.	대장장이
QUEST_UNUSED_20151022_001009	Добро пожаловать!{nl}Лучший магазин техники в Орше!{nl}	어서 오세요! {nl}오르샤 제일의 장비 상점입니다!{nl}	QUEST_LV_0100_20151016_009625	Yes. I've prepared the pill you've requested.{nl}Farewell.	네. 주문해 두셨던 정은 준비해 두었습니다.{nl}그럼 안녕히 가세요.	장비 상인 율라
QUEST_UNUSED_20151022_001010	Долото?{nl}Вы имеете в виду долото, которое вам дал Иланай?{nl}	정이요?{nl}아, 일라나이 언니가 맡긴 것 말씀이신가요?{nl}	QUEST_LV_0100_20151001_008386	{nl}Well, I just bought some old chisels from other Revelators... {nl}If you need, you can take one of it. 	{nl}마침 내구도가 다 떨어져서 다른 계시자들이 팔고 간 낡은 정들이 있으니..{nl}이거라도 한 개 가져가면 될 거예요.	장비상인
QUEST_UNUSED_20151022_001011	Хорошо. Получите это.{nl}Я думаю, ваша религиозная вера в богинь сильна.	자, 받으세요.{nl}이런 걸 주문하신 걸 보면 여신의 신앙이 돈독하신 모양이시네요.				장비 상인 율라
QUEST_UNUSED_20151022_001012	У Джуры есть долото.{nl}Она работает в магазине оборудования.	정은 내가 아니라 율라에게 맡겨 두었다구.{nl}장비 상점에서 점원으로 일하고 있어.	QUEST_LV_0100_20151016_009626	Have you retrieved the pill?	정은 구하셨어요?	대장장이
QUEST_UNUSED_20151022_001013	О, вы сделали это согласно приказу.{nl}Теперь, думаю, я могу приступить к работе.	오, 주문대로 정말 잘 만들어 왔구먼.{nl}이제 일을 시작할 수 있겠어.	QUEST_LV_0100_20151001_008388	Oh, you got them all. 	오, 모두 구해왔구먼.	안타나스
QUEST_UNUSED_20151022_001014	У вас еще есть заказы?{nl}Вы можете просто осмотреться, поэтому, пожалуйста, заходите сюда почаще.	앗, 또 주문하실 것이 있으신가요?{nl}구경만 하셔도 좋으니까 자주 찾아 주세요.				장비 상인 율라
QUEST_UNUSED_20151022_001015	Вы нашли долото?{nl}Я приветствую подобные заказы, поэтому, пожалуйста, продолжайте посещать наш магазин.	정은 찾은 거야?{nl}앞으로도 이런 주문은 환영하니까 잘 부탁해.	QUEST_LV_0100_20151016_009627	Now go.	어서 가 보시오.	대장장이
QUEST_UNUSED_20151022_001016	Как вы думаете?{nl}Почему бы вам не помочь нам, если вы считаете, что уничтожение демонов важно, даже если наши цели отличаются друг от друга.	당신은 어떻게 생각하세요?{nl}뜻은 달라도 마족을 뿌리뽑는 게 중요하다 생각하시면 저희를 도와주시는 건 어떠신지요.				알비나스
QUEST_UNUSED_20151022_001017	Во-первых, там много загрязненных надгробий.{nl}Я разобью их, поэтому я хочу, чтобы вы разбили загрязненную надгробную плиту на холме Усас.{nl}	우선 오염된 비석은 한 두개가 아니에요.{nl}저는 이걸 부숴버릴 테니, 당신은 우사스 언덕에 있는 오염된 비석을 파괴해 주세요.{nl}	QUEST_LV_0100_20151016_009637	There are more than a few defiled tombstones.{nl}I shall destroy this one, so you go and destroy the tombstones over there.{nl}	우선 오염된 비석은 한 두개가 아니에요.{nl}저는 이걸 부숴버릴 테니, 당신은 저쪽의 오염된 비석을 파괴해 주세요.{nl}	알비나스
QUEST_UNUSED_20151022_001018	Я думаю, что надгробие также излучает красные энергии.{nl}Как надгробие рядом. Это доказательство загрязнения.	아마 그 비석도 붉은 기운을 뿜어 내고 있을 겁니다.{nl}옆에 있는 비석처럼요. 오염의 증거이지요.	QUEST_LV_0100_20151016_009638	That tombstone over there should also be glowing red.{nl}Just like the tombstone next to you. It's evidence that it has been defiled.	아마 저 쪽의 비석도 붉은 기운을 뿜어 내고 있을 겁니다.{nl}옆의 비석처럼요. 오염의 증거이지요.	알비나스
QUEST_UNUSED_20151022_001019	Я не понимаю.{nl}Альбинас? Вы член Анастоса?{nl}В этом нет смысла?{nl}	기도 안 차는구먼.{nl}알비나스? 아나스토스 파의 일원이라고? {nl}그럴리가 없는데?{nl}	QUEST_LV_0100_20151016_009644	I am at a loss for words.{nl}Albinas? A member of the Anastos? It can't be!{nl}	기도 안 차는구먼.{nl}알비나스? 아나스토스 파의 일원이라고? 그럴리가 없는데?{nl}	다미요나스
QUEST_UNUSED_20151022_001020	Я не говорю, что знаю всех из Анастоспы…{nl}Но раньше мы были частью одного Ордена, поэтому я их хорошо знаю.{nl}	내가 아나스토스파의 모든 사람을 아는 건 아니지만..{nl}같은 교단 사람인지라 그들과는 원래 잘 아는 사이란 말이오.{nl}	QUEST_LV_0100_20151016_009645	Bring him to me! {nl}I must see for myself!	그 사람을 데려오시오! {nl}당장 확인 해 봐야겠소!	다미요나스
QUEST_UNUSED_20151022_001021	Ни в коем случае, немедленно приведите его сюда!{nl}Я сам должен получить известие от него!	안되겠어, 당장 그 사람을 데려오시오! {nl}내 직접 확인해야겠어!				다미요나스
QUEST_UNUSED_20151022_001022	Когда у вас будет достаточно камней, отправляйтесь к Эдуинасу в лагерь Нестоспа.{nl}Он будет использовать их, чтобы делать камни для строительства.{nl}	적당한 석재를 구해서 네스토스파의 캠프에 있는 에뒤나스에게 찾아가시오.{nl}그가 복구용 석재로 다듬어 줄 거요.{nl}	QUEST_LV_0100_20151016_009648	Obtain some suitable stone blocks and go find Eduinas at the Nestos Camp over there.{nl}	적당한 석재를 구해서 저 쪽 네스토스 캠프에 있는 에뒤나스에게 찾아가시오.{nl}	다미요나스
QUEST_UNUSED_20151022_001023	Однако Эдуинас не обрадуется, если узнает, что это надгробие сделали вы.{nl}Просто имейте это в виду, если хотите взять на себя ответственность.	하지만 당신이 비석을 이렇게 만들었다는 걸 알면 에뒤나스가 길길이 날뛰겠지.{nl}책임을 지려면 그 정도는 감수해야 할 게요.	QUEST_LV_0100_20151016_009649	Eduinas will not be happy if he knows that you've done this to the tombstone.{nl}Get ready to take responsibility for that at the very least.	당신이 비석을 이렇게 만들었다는 걸 알면 에뒤나스가 길길이 날뛰겠지.{nl}책임을 지려면 그 정도는 감수하시오.	다미요나스
